"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,0.904449777126819
1.57542,0,-170,4.00848456007998
1.57542,0,-160,5.5212985474585
1.57542,0,-150,30.1172094204775
1.57542,0,-140,12.5193364775695
1.57542,0,-130,10.3645285513838
1.57542,0,-120,10.8267249263464
1.57542,0,-110,11.4625408227156
1.57542,0,-100,11.7217552010851
1.57542,0,-90,11.3735695678153
1.57542,0,-80,10.4281145741445
1.57542,0,-70,9.13466164618788
1.57542,0,-60,7.77776654589377
1.57542,0,-50,6.56839993283088
1.57542,0,-40,5.75905450964108
1.57542,0,-30,6.44843507300187
1.57542,0,-20,17.1816826939979
1.57542,0,-10,5.04941470650924
1.57542,0,0,0.203118397683232
1.57542,0,10,5.25187524700665
1.57542,0,20,18.089193782372
1.57542,0,30,7.03394598126413
1.57542,0,40,6.27165013748377
1.57542,0,50,7.06570627715122
1.57542,0,60,8.29149554378878
1.57542,0,70,9.68588063846553
1.57542,0,80,11.0419985806843
1.57542,0,90,12.0707913277434
1.57542,0,100,12.5104384894051
1.57542,0,110,12.3459638085643
1.57542,0,120,11.779185120841
1.57542,0,130,11.2184138803597
1.57542,0,140,12.7558233998361
1.57542,0,150,39.896172004076
1.57542,0,160,6.87735242428984
1.57542,0,170,2.55594552977471
1.57542,0,180,0.904449777126827
