"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,13.3168068579426
1.57542,0,-170,18.172257133599
1.57542,0,-160,10.0103537384534
1.57542,0,-150,2.97341183025015
1.57542,0,-140,18.1412746500981
1.57542,0,-130,14.2205500675668
1.57542,0,-120,10.2103941487402
1.57542,0,-110,9.2042999643788
1.57542,0,-100,8.84271042380447
1.57542,0,-90,8.57281907186886
1.57542,0,-80,8.25080657077128
1.57542,0,-70,8.02266275369114
1.57542,0,-60,8.39840527525553
1.57542,0,-50,11.9896808774675
1.57542,0,-40,2.97203169129289
1.57542,0,-30,3.02780807315101
1.57542,0,-20,1.88929352562649
1.57542,0,-10,2.23774113270983
1.57542,0,0,2.23840448816663
1.57542,0,10,1.79573714440235
1.57542,0,20,1.46780740864598
1.57542,0,30,4.3606010698065
1.57542,0,40,5.18953306165598
1.57542,0,50,16.6060475686542
1.57542,0,60,9.94688602019908
1.57542,0,70,9.36329392368964
1.57542,0,80,9.8297023778637
1.57542,0,90,10.5594227140149
1.57542,0,100,11.2666465497637
1.57542,0,110,12.0229690900248
1.57542,0,120,13.514088566368
1.57542,0,130,18.3658979502424
1.57542,0,140,23.9440296523374
1.57542,0,150,13.466046666387
1.57542,0,160,7.8647094003544
1.57542,0,170,8.04840214171611
1.57542,0,180,13.3168068579426
