"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.20876183932307
1.57542,0,-170,1.1165172091017
1.57542,0,-160,8.64141919362431
1.57542,0,-150,26.4584501158319
1.57542,0,-140,12.0067045776807
1.57542,0,-130,10.6829139943932
1.57542,0,-120,11.1464525141134
1.57542,0,-110,11.6462477215399
1.57542,0,-100,11.7961659343678
1.57542,0,-90,11.3995401535774
1.57542,0,-80,10.4528167463418
1.57542,0,-70,9.18405626775555
1.57542,0,-60,7.86088182120787
1.57542,0,-50,6.67086275932301
1.57542,0,-40,5.77707825126631
1.57542,0,-30,5.76010814567568
1.57542,0,-20,11.0358981329915
1.57542,0,-10,8.15133885361634
1.57542,0,0,0.963618542631452
1.57542,0,10,7.61247054937025
1.57542,0,20,12.4793384065793
1.57542,0,30,6.36425648239169
1.57542,0,40,6.10934444974389
1.57542,0,50,6.89922280985171
1.57542,0,60,8.08102605678992
1.57542,0,70,9.43954741905383
1.57542,0,80,10.7382631334494
1.57542,0,90,11.6709887626179
1.57542,0,100,12.0029728375651
1.57542,0,110,11.7848565719924
1.57542,0,120,11.2889175960543
1.57542,0,130,10.956679750027
1.57542,0,140,12.7224649576289
1.57542,0,150,48.1168378589567
1.57542,0,160,11.3050677680791
1.57542,0,170,1.47524130443323
1.57542,0,180,2.20876183932306
