"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,11.1739881853873
1.57542,0,-170,11.9903847884079
1.57542,0,-160,6.86549739341649
1.57542,0,-150,2.74037417923417
1.57542,0,-140,4.46688507757087
1.57542,0,-130,5.01958231627775
1.57542,0,-120,6.00266154491781
1.57542,0,-110,7.10486428895178
1.57542,0,-100,7.63497065355593
1.57542,0,-90,7.30731400208845
1.57542,0,-80,6.22047247268452
1.57542,0,-70,4.70840168741444
1.57542,0,-60,3.10839943423891
1.57542,0,-50,1.60065218150309
1.57542,0,-40,0.218326990894001
1.57542,0,-30,1.28359581290409
1.57542,0,-20,2.73748463448139
1.57542,0,-10,3.72950287609591
1.57542,0,0,3.46550109002411
1.57542,0,10,3.3322614199547
1.57542,0,20,4.26295162326836
1.57542,0,30,5.41503164109202
1.57542,0,40,6.77186505296818
1.57542,0,50,8.51522626094451
1.57542,0,60,10.7705545116251
1.57542,0,70,13.5848468068464
1.57542,0,80,16.6592808205139
1.57542,0,90,18.6550969518327
1.57542,0,100,17.7974983396168
1.57542,0,110,14.9158251669423
1.57542,0,120,11.8939779591097
1.57542,0,130,9.17807902054064
1.57542,0,140,6.812268617665
1.57542,0,150,7.31398680167256
1.57542,0,160,14.5540756602576
1.57542,0,170,14.9742256994189
1.57542,0,180,11.1739881853872
