"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,0.997445028840337
1.57542,0,-170,5.35079307126515
1.57542,0,-160,6.91088338782139
1.57542,0,-150,48.2561038877732
1.57542,0,-140,12.2398018423402
1.57542,0,-130,10.8055609847205
1.57542,0,-120,11.1924488297454
1.57542,0,-110,11.6271323632994
1.57542,0,-100,11.7532671575261
1.57542,0,-90,11.3587954883599
1.57542,0,-80,10.4372382405845
1.57542,0,-70,9.21674162297253
1.57542,0,-60,7.96762125593216
1.57542,0,-50,6.90277585359287
1.57542,0,-40,6.30485606837167
1.57542,0,-30,7.34829520267563
1.57542,0,-20,20.4111603280381
1.57542,0,-10,4.6022344108918
1.57542,0,0,0.369312586844534
1.57542,0,10,4.78593380960278
1.57542,0,20,19.1445386416958
1.57542,0,30,6.96178640243786
1.57542,0,40,6.04555119647592
1.57542,0,50,6.72639765061085
1.57542,0,60,7.82197475231554
1.57542,0,70,9.07038105098339
1.57542,0,80,10.2781741394621
1.57542,0,90,11.1971301025047
1.57542,0,100,11.6277692262703
1.57542,0,110,11.5729670994781
1.57542,0,120,11.1589031045743
1.57542,0,130,10.63222553148
1.57542,0,140,11.8424018800383
1.57542,0,150,34.2812931265376
1.57542,0,160,6.03383437362186
1.57542,0,170,5.40395432262694
1.57542,0,180,0.997445028840333
