"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,0.736825447364466
1.57542,0,-170,4.07236058082319
1.57542,0,-160,8.93484420331734
1.57542,0,-150,38.4408630142337
1.57542,0,-140,11.7470005819218
1.57542,0,-130,9.62434455969486
1.57542,0,-120,9.97626892144767
1.57542,0,-110,10.5337175907212
1.57542,0,-100,10.7941415477144
1.57542,0,-90,10.5251976817726
1.57542,0,-80,9.70472878660182
1.57542,0,-70,8.55052130102074
1.57542,0,-60,7.32774449927079
1.57542,0,-50,6.21140875475519
1.57542,0,-40,5.28533053301441
1.57542,0,-30,4.76933296065591
1.57542,0,-20,7.57641178395841
1.57542,0,-10,10.2642423182795
1.57542,0,0,0.509290271012396
1.57542,0,10,9.43929153233605
1.57542,0,20,8.54022293187278
1.57542,0,30,5.41426336735354
1.57542,0,40,5.86841792204895
1.57542,0,50,6.83343438182512
1.57542,0,60,8.02342160884234
1.57542,0,70,9.32590802005699
1.57542,0,80,10.5506685235761
1.57542,0,90,11.4286062493718
1.57542,0,100,11.7672412694334
1.57542,0,110,11.6547180719874
1.57542,0,120,11.4015662814333
1.57542,0,130,11.5721764596247
1.57542,0,140,14.4256432787619
1.57542,0,150,33.5788937097123
1.57542,0,160,5.44438889411283
1.57542,0,170,5.16451852654572
1.57542,0,180,0.736825447364468
