"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,9.57904328186948
1.57542,0,-170,3.91589965849662
1.57542,0,-160,5.49793652312133
1.57542,0,-150,10.0782413502713
1.57542,0,-140,15.3414750047076
1.57542,0,-130,12.5311480328452
1.57542,0,-120,9.86488670905433
1.57542,0,-110,8.86219301520376
1.57542,0,-100,8.33884898319995
1.57542,0,-90,7.81570378919844
1.57542,0,-80,7.18257992142637
1.57542,0,-70,6.62401443741088
1.57542,0,-60,6.7108765707913
1.57542,0,-50,10.2893388619955
1.57542,0,-40,2.29864200740624
1.57542,0,-30,5.81418999271156
1.57542,0,-20,2.53022193325419
1.57542,0,-10,2.41752686207614
1.57542,0,0,3.04867326833385
1.57542,0,10,3.66187694071598
1.57542,0,20,4.44552273728674
1.57542,0,30,7.26743939053542
1.57542,0,40,7.01694343996298
1.57542,0,50,21.9259087458634
1.57542,0,60,10.3044553218497
1.57542,0,70,8.91585656320341
1.57542,0,80,8.7360215996522
1.57542,0,90,8.89787156441552
1.57542,0,100,9.19824320058541
1.57542,0,110,9.75883445563922
1.57542,0,120,11.0085590423598
1.57542,0,130,14.6518264210701
1.57542,0,140,18.3502231805993
1.57542,0,150,5.61863359264878
1.57542,0,160,13.4135971846706
1.57542,0,170,20.8275581637884
1.57542,0,180,9.5790432818695
