"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,14.8417240531569
1.57542,0,-170,16.3268672579512
1.57542,0,-160,12.5167163566545
1.57542,0,-150,1.9251720568062
1.57542,0,-140,3.86344380684907
1.57542,0,-130,4.64606751375215
1.57542,0,-120,6.01291488866138
1.57542,0,-110,7.28516341505713
1.57542,0,-100,7.71911925971437
1.57542,0,-90,7.20254744207002
1.57542,0,-80,5.97263514159374
1.57542,0,-70,4.385493512788
1.57542,0,-60,2.75054476425253
1.57542,0,-50,1.23657416943058
1.57542,0,-40,0.215874523201802
1.57542,0,-30,1.52953140159306
1.57542,0,-20,2.82937305208465
1.57542,0,-10,3.56994041368302
1.57542,0,0,3.1349658582419
1.57542,0,10,3.25229980858562
1.57542,0,20,4.34105673718979
1.57542,0,30,5.51894091409211
1.57542,0,40,6.89348574453149
1.57542,0,50,8.67951836236066
1.57542,0,60,11.0051565066886
1.57542,0,70,13.9255911338497
1.57542,0,80,17.1535618760131
1.57542,0,90,19.2827419931256
1.57542,0,100,18.3669001903969
1.57542,0,110,15.2872767897992
1.57542,0,120,12.0756882041121
1.57542,0,130,9.3317380827292
1.57542,0,140,7.45502720901801
1.57542,0,150,8.78428612704533
1.57542,0,160,15.3574946935547
1.57542,0,170,20.8742358159466
1.57542,0,180,14.8417240531569
