"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,8.73540886758851
1.57542,0,-170,15.0209625726593
1.57542,0,-160,13.9252557664323
1.57542,0,-150,2.92589374321959
1.57542,0,-140,4.84356420182449
1.57542,0,-130,5.8085550760376
1.57542,0,-120,7.27520795089694
1.57542,0,-110,8.74460610285879
1.57542,0,-100,9.41063413677832
1.57542,0,-90,8.98656192873421
1.57542,0,-80,7.68665877797737
1.57542,0,-70,5.96806827325335
1.57542,0,-60,4.21970292706864
1.57542,0,-50,2.62052841753535
1.57542,0,-40,1.16402296204146
1.57542,0,-30,0.246893121372939
1.57542,0,-20,1.56132489202123
1.57542,0,-10,2.37968903172954
1.57542,0,0,2.13936519074741
1.57542,0,10,2.37292488019486
1.57542,0,20,3.47647397382729
1.57542,0,30,4.59285481546609
1.57542,0,40,5.84893606271544
1.57542,0,50,7.42504760094003
1.57542,0,60,9.39699923846842
1.57542,0,70,11.7458234300184
1.57542,0,80,14.161903702731
1.57542,0,90,15.6903911537262
1.57542,0,100,15.2331052431592
1.57542,0,110,13.1312255514578
1.57542,0,120,10.5097792770916
1.57542,0,130,7.83292358056784
1.57542,0,140,5.86224592069378
1.57542,0,150,8.04494755501855
1.57542,0,160,15.2442838984598
1.57542,0,170,22.0828659467751
1.57542,0,180,8.7354088675885
