"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,8.2081486990158
1.57542,0,-170,10.905409105398
1.57542,0,-160,6.75930053005391
1.57542,0,-150,2.09905882183313
1.57542,0,-140,3.96155905500378
1.57542,0,-130,5.0056997214237
1.57542,0,-120,6.39600761361337
1.57542,0,-110,7.51494900690775
1.57542,0,-100,7.84216090655241
1.57542,0,-90,7.33678664134772
1.57542,0,-80,6.18932306332085
1.57542,0,-70,4.70112129642633
1.57542,0,-60,3.15986497005731
1.57542,0,-50,1.71710834219295
1.57542,0,-40,0.366477366780931
1.57542,0,-30,1.06609775073333
1.57542,0,-20,2.45006706961298
1.57542,0,-10,3.32121587131734
1.57542,0,0,3.05916345582498
1.57542,0,10,3.23934898970141
1.57542,0,20,4.26587347982736
1.57542,0,30,5.32851357617973
1.57542,0,40,6.57312824774233
1.57542,0,50,8.24146933289937
1.57542,0,60,10.4764235763015
1.57542,0,70,13.3492672708685
1.57542,0,80,16.6214926583747
1.57542,0,90,18.9555263580706
1.57542,0,100,18.2483090625114
1.57542,0,110,15.1759464904278
1.57542,0,120,11.8503188900802
1.57542,0,130,8.89022412979563
1.57542,0,140,6.54908468407776
1.57542,0,150,7.33123435507055
1.57542,0,160,13.9656208897347
1.57542,0,170,19.5327336890725
1.57542,0,180,8.2081486990158
