"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,1.63388857403468
1.57542,0,-170,5.84254036621056
1.57542,0,-160,5.15642354394182
1.57542,0,-150,72.222702157038
1.57542,0,-140,11.2109664040806
1.57542,0,-130,9.70809305711261
1.57542,0,-120,10.4228139276259
1.57542,0,-110,11.1381260921105
1.57542,0,-100,11.4369814642246
1.57542,0,-90,11.1536832641628
1.57542,0,-80,10.3011177103587
1.57542,0,-70,9.10545466810692
1.57542,0,-60,7.84025106919686
1.57542,0,-50,6.73034172534996
1.57542,0,-40,6.09309886119496
1.57542,0,-30,7.24337857483645
1.57542,0,-20,22.0416862812736
1.57542,0,-10,4.19718195880619
1.57542,0,0,0.68546247538639
1.57542,0,10,4.35292203515603
1.57542,0,20,22.179476902618
1.57542,0,30,7.36495153346954
1.57542,0,40,6.24243644205019
1.57542,0,50,6.89340346985362
1.57542,0,60,7.99465503054374
1.57542,0,70,9.25078702786269
1.57542,0,80,10.4598336349311
1.57542,0,90,11.3676998127274
1.57542,0,100,11.7730758430242
1.57542,0,110,11.7009740718127
1.57542,0,120,11.3247828610039
1.57542,0,130,10.9072408182784
1.57542,0,140,12.2607901030382
1.57542,0,150,58.8189431753851
1.57542,0,160,5.26079344237748
1.57542,0,170,6.22066216035018
1.57542,0,180,1.63388857403468
