"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,11.3873690473489
1.57542,0,-170,13.2666908294852
1.57542,0,-160,9.96372859639318
1.57542,0,-150,1.63581737988361
1.57542,0,-140,3.95585778725824
1.57542,0,-130,4.94463888020036
1.57542,0,-120,6.34991619760395
1.57542,0,-110,7.67337851067149
1.57542,0,-100,8.15578954826812
1.57542,0,-90,7.62854663508792
1.57542,0,-80,6.34501374607936
1.57542,0,-70,4.69834210759796
1.57542,0,-60,3.01351952339968
1.57542,0,-50,1.47037852214401
1.57542,0,-40,0.525116590393529
1.57542,0,-30,1.67001581258864
1.57542,0,-20,3.06163707421106
1.57542,0,-10,3.92824424711863
1.57542,0,0,3.65836244102572
1.57542,0,10,3.84188904730786
1.57542,0,20,4.88885529949676
1.57542,0,30,6.00747299042755
1.57542,0,40,7.31273169134598
1.57542,0,50,9.04635763862387
1.57542,0,60,11.3813472123264
1.57542,0,70,14.4478199485334
1.57542,0,80,18.0804078885084
1.57542,0,90,20.8472910281128
1.57542,0,100,20.1760550592729
1.57542,0,110,16.8359422842602
1.57542,0,120,13.3090548899082
1.57542,0,130,10.2729970855464
1.57542,0,140,8.13857360823654
1.57542,0,150,9.7957686073849
1.57542,0,160,21.6374861112329
1.57542,0,170,12.2252697233122
1.57542,0,180,11.3873690473489
