"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,7.11447249268466
1.57542,0,-170,6.45316469407441
1.57542,0,-160,8.06320083632234
1.57542,0,-150,12.335163200347
1.57542,0,-140,13.5065110173319
1.57542,0,-130,15.1595336873145
1.57542,0,-120,17.2593521379042
1.57542,0,-110,18.596832773293
1.57542,0,-100,18.5418238283329
1.57542,0,-90,17.540408407983
1.57542,0,-80,16.1858708451137
1.57542,0,-70,14.7582049764426
1.57542,0,-60,13.3175207126181
1.57542,0,-50,11.8597825617438
1.57542,0,-40,10.3782289593592
1.57542,0,-30,8.8854145172448
1.57542,0,-20,7.47885081638717
1.57542,0,-10,6.38902393819435
1.57542,0,0,5.59790044932278
1.57542,0,10,4.61550035252783
1.57542,0,20,3.52671698175196
1.57542,0,30,2.40729124532705
1.57542,0,40,1.39160439972111
1.57542,0,50,1.38773050133859
1.57542,0,60,2.47437188532611
1.57542,0,70,3.68082549618831
1.57542,0,80,4.6352280525549
1.57542,0,90,5.08458514843826
1.57542,0,100,4.9076685347403
1.57542,0,110,4.18788844262074
1.57542,0,120,2.97242307023806
1.57542,0,130,1.00569085910528
1.57542,0,140,2.34094500265551
1.57542,0,150,6.43440151819352
1.57542,0,160,9.28115336203382
1.57542,0,170,2.6386097138856
1.57542,0,180,7.11447249268467
