"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,0.547899978099914
1.57542,0,-170,4.67579760954366
1.57542,0,-160,3.42584759569546
1.57542,0,-150,39.2024003361186
1.57542,0,-140,12.0557982789848
1.57542,0,-130,9.54170780468505
1.57542,0,-120,9.78043983395427
1.57542,0,-110,10.3998092925551
1.57542,0,-100,10.7630248340511
1.57542,0,-90,10.5823508424986
1.57542,0,-80,9.80352779176401
1.57542,0,-70,8.62318413503676
1.57542,0,-60,7.30441164551308
1.57542,0,-50,6.05136631949798
1.57542,0,-40,5.08097795356814
1.57542,0,-30,5.30546174218487
1.57542,0,-20,13.0510363144603
1.57542,0,-10,5.84139264870856
1.57542,0,0,0.88608768519296
1.57542,0,10,5.5168118493919
1.57542,0,20,15.3734016786737
1.57542,0,30,6.71902659872689
1.57542,0,40,6.2286663473742
1.57542,0,50,6.98310311583565
1.57542,0,60,8.12613859441702
1.57542,0,70,9.43833942984063
1.57542,0,80,10.7032341569076
1.57542,0,90,11.6252646815441
1.57542,0,100,11.9602841847129
1.57542,0,110,11.7236884947423
1.57542,0,120,11.1435086505231
1.57542,0,130,10.6777820285254
1.57542,0,140,12.7533390829261
1.57542,0,150,23.8631121797901
1.57542,0,160,7.10551429391765
1.57542,0,170,3.53555389796976
1.57542,0,180,0.547899978099909
