"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,7.82129123199379
1.57542,0,-170,16.1371356350728
1.57542,0,-160,8.55430857178674
1.57542,0,-150,2.75991839634027
1.57542,0,-140,3.86318275765104
1.57542,0,-130,5.49148241612987
1.57542,0,-120,6.44571050778798
1.57542,0,-110,7.45445759491764
1.57542,0,-100,8.47875544704942
1.57542,0,-90,8.97663455710875
1.57542,0,-80,8.7162058379959
1.57542,0,-70,7.95797410502
1.57542,0,-60,7.06622435322825
1.57542,0,-50,6.28116041465674
1.57542,0,-40,5.75070653115837
1.57542,0,-30,5.58750033118131
1.57542,0,-20,5.80712450709878
1.57542,0,-10,6.28432033727777
1.57542,0,0,5.40426861006845
1.57542,0,10,5.61966434187031
1.57542,0,20,5.3969033852273
1.57542,0,30,5.23002088061557
1.57542,0,40,5.44002956093665
1.57542,0,50,6.02971027613418
1.57542,0,60,6.86412426250843
1.57542,0,70,7.79237366929844
1.57542,0,80,8.58647755561354
1.57542,0,90,8.87395460269823
1.57542,0,100,8.31312679387098
1.57542,0,110,6.99386589669283
1.57542,0,120,5.4858585945615
1.57542,0,130,4.19379282691894
1.57542,0,140,2.83465750693842
1.57542,0,150,3.06948292673814
1.57542,0,160,7.42527653681405
1.57542,0,170,10.3541699539296
1.57542,0,180,7.82129123199392
