"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,8.88069201175985
1.57542,0,-170,8.31912448758814
1.57542,0,-160,3.08057850274771
1.57542,0,-150,6.68752539744641
1.57542,0,-140,7.67643449506769
1.57542,0,-130,8.49595206989238
1.57542,0,-120,10.0156790860768
1.57542,0,-110,11.4726439859366
1.57542,0,-100,11.9000877927809
1.57542,0,-90,11.1001316634393
1.57542,0,-80,9.49007266816069
1.57542,0,-70,7.60041037037348
1.57542,0,-60,5.76056279089713
1.57542,0,-50,4.06267942786897
1.57542,0,-40,2.45111990239158
1.57542,0,-30,0.864815219447447
1.57542,0,-20,0.971200444390999
1.57542,0,-10,2.23185365243671
1.57542,0,0,2.28541452236142
1.57542,0,10,1.87663088959778
1.57542,0,20,2.47002070187765
1.57542,0,30,3.39715795164787
1.57542,0,40,4.53535046060245
1.57542,0,50,5.96126152973486
1.57542,0,60,7.65573686420243
1.57542,0,70,9.50036175857938
1.57542,0,80,11.1577997701016
1.57542,0,90,11.9657453803599
1.57542,0,100,11.3906295338464
1.57542,0,110,9.74612166085333
1.57542,0,120,7.7135261942895
1.57542,0,130,5.54134670097272
1.57542,0,140,4.05838909636761
1.57542,0,150,7.53159360332712
1.57542,0,160,20.0501800654002
1.57542,0,170,14.6472883619879
1.57542,0,180,8.88069201175985
