"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,11.8681964771229
1.57542,0,-170,13.0968950004658
1.57542,0,-160,3.91002436268841
1.57542,0,-150,5.27784478235947
1.57542,0,-140,6.92904663166736
1.57542,0,-130,7.73203296839511
1.57542,0,-120,8.95815837965123
1.57542,0,-110,10.1527208423811
1.57542,0,-100,10.5450685853207
1.57542,0,-90,9.93355560921764
1.57542,0,-80,8.58468485020128
1.57542,0,-70,6.9013239725832
1.57542,0,-60,5.18203942162235
1.57542,0,-50,3.54402197372552
1.57542,0,-40,1.95784660359541
1.57542,0,-30,0.343216734987925
1.57542,0,-20,1.29130201877566
1.57542,0,-10,2.51205418428775
1.57542,0,0,2.48768197959246
1.57542,0,10,2.22244858547865
1.57542,0,20,2.98282917002535
1.57542,0,30,3.90475217580684
1.57542,0,40,4.92496236154513
1.57542,0,50,6.19988446328293
1.57542,0,60,7.78453797887297
1.57542,0,70,9.61616394507086
1.57542,0,80,11.3889717070344
1.57542,0,90,12.4123638999787
1.57542,0,100,12.0311199285503
1.57542,0,110,10.4705690031104
1.57542,0,120,8.46521108133834
1.57542,0,130,6.3860097711684
1.57542,0,140,4.97944209440247
1.57542,0,150,7.4163371740068
1.57542,0,160,15.438941327991
1.57542,0,170,16.0258123427971
1.57542,0,180,11.8681964771229
