"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,12.4266591696308
1.57542,0,-170,24.8413585208388
1.57542,0,-160,15.1799973868839
1.57542,0,-150,7.05878971220595
1.57542,0,-140,4.28156017829052
1.57542,0,-130,5.27562025015631
1.57542,0,-120,6.96590294667862
1.57542,0,-110,8.62507576252621
1.57542,0,-100,9.98104088237028
1.57542,0,-90,10.4174332828577
1.57542,0,-80,9.66320011372779
1.57542,0,-70,8.15824026530213
1.57542,0,-60,6.47894288477228
1.57542,0,-50,4.96486783581335
1.57542,0,-40,3.78259890388579
1.57542,0,-30,2.96085844299506
1.57542,0,-20,2.27512374778661
1.57542,0,-10,1.36980159595897
1.57542,0,0,0.562500710266449
1.57542,0,10,0.351295245476437
1.57542,0,20,0.805291356457151
1.57542,0,30,2.24514113947317
1.57542,0,40,3.80966513182558
1.57542,0,50,5.46261401593718
1.57542,0,60,7.25620187149495
1.57542,0,70,9.20232630324068
1.57542,0,80,11.1918549180594
1.57542,0,90,12.9150681002725
1.57542,0,100,13.8609083797554
1.57542,0,110,13.5714860019087
1.57542,0,120,12.1442326401931
1.57542,0,130,10.4580848606221
1.57542,0,140,9.20295788219442
1.57542,0,150,7.32990788335084
1.57542,0,160,3.20612379600069
1.57542,0,170,12.570117275773
1.57542,0,180,12.4266591696308
