"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.6074094596143
1.57542,0,-170,3.43935608883441
1.57542,0,-160,8.59213575170637
1.57542,0,-150,44.3034225066928
1.57542,0,-140,16.3784709948925
1.57542,0,-130,13.0964695311566
1.57542,0,-120,11.4926529584625
1.57542,0,-110,10.3122278530016
1.57542,0,-100,9.27953629337149
1.57542,0,-90,8.28496479710662
1.57542,0,-80,7.29001274362751
1.57542,0,-70,6.3165905096579
1.57542,0,-60,5.42392523669585
1.57542,0,-50,4.69675641672518
1.57542,0,-40,4.23737041851431
1.57542,0,-30,4.11090363052531
1.57542,0,-20,4.25671835134402
1.57542,0,-10,4.50041232434841
1.57542,0,0,4.67193004195103
1.57542,0,10,4.69506768560126
1.57542,0,20,4.60923209689765
1.57542,0,30,4.53930317709693
1.57542,0,40,4.62306923983614
1.57542,0,50,4.93111833857221
1.57542,0,60,5.44679189078983
1.57542,0,70,6.1116723317897
1.57542,0,80,6.8700439854641
1.57542,0,90,7.68718094541179
1.57542,0,100,8.56142714202053
1.57542,0,110,9.53392238765542
1.57542,0,120,10.700687873929
1.57542,0,130,12.3587880107953
1.57542,0,140,15.988310242636
1.57542,0,150,32.7149616563375
1.57542,0,160,8.24021075884898
1.57542,0,170,4.0728352039295
1.57542,0,180,4.60740945961429
