"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.05955169534057
1.57542,0,-170,2.94024980143602
1.57542,0,-160,9.03867335719269
1.57542,0,-150,42.823205077697
1.57542,0,-140,16.3656951386604
1.57542,0,-130,12.9419803650004
1.57542,0,-120,11.2788776403643
1.57542,0,-110,10.1100710380786
1.57542,0,-100,9.15172677830325
1.57542,0,-90,8.25420449437076
1.57542,0,-80,7.32891325033092
1.57542,0,-70,6.35943014341595
1.57542,0,-60,5.37524453936874
1.57542,0,-50,4.43424961741144
1.57542,0,-40,3.63193917956661
1.57542,0,-30,3.09715397894748
1.57542,0,-20,2.90375002941553
1.57542,0,-10,2.95358722150188
1.57542,0,0,3.05644116908609
1.57542,0,10,3.10480270205573
1.57542,0,20,3.1323306946794
1.57542,0,30,3.2727494057372
1.57542,0,40,3.64999574206534
1.57542,0,50,4.27986264524251
1.57542,0,60,5.09160972709517
1.57542,0,70,6.00115351378034
1.57542,0,80,6.94276318341955
1.57542,0,90,7.87502690319137
1.57542,0,100,8.79438542402531
1.57542,0,110,9.74947206723233
1.57542,0,120,10.844428972868
1.57542,0,130,12.3661706296359
1.57542,0,140,15.7089320054972
1.57542,0,150,39.8732779756502
1.57542,0,160,8.89309107795818
1.57542,0,170,3.23503885006928
1.57542,0,180,3.05955169534056
