"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.89665647974365
1.57542,0,-170,5.74594628374906
1.57542,0,-160,11.6303114899186
1.57542,0,-150,24.8884895624945
1.57542,0,-140,13.6818259923323
1.57542,0,-130,11.0352240574832
1.57542,0,-120,9.61004983750019
1.57542,0,-110,8.5561966518358
1.57542,0,-100,7.67140474749346
1.57542,0,-90,6.86574544641968
1.57542,0,-80,6.09527357491178
1.57542,0,-70,5.37236094747675
1.57542,0,-60,4.7578705265913
1.57542,0,-50,4.3469324210301
1.57542,0,-40,4.23421991215737
1.57542,0,-30,4.4308003626838
1.57542,0,-20,4.81272175275376
1.57542,0,-10,5.18624202978328
1.57542,0,0,5.39019948244954
1.57542,0,10,5.35850922344507
1.57542,0,20,5.13804729441482
1.57542,0,30,4.86486967028988
1.57542,0,40,4.7012547699707
1.57542,0,50,4.75596258058238
1.57542,0,60,5.04414826257867
1.57542,0,70,5.51917797249029
1.57542,0,80,6.1259992720082
1.57542,0,90,6.83138823538578
1.57542,0,100,7.64205155774398
1.57542,0,110,8.61687456375878
1.57542,0,120,9.8793418538415
1.57542,0,130,11.76071350402
1.57542,0,140,15.7361791193816
1.57542,0,150,35.732278782881
1.57542,0,160,9.96074895724645
1.57542,0,170,6.6997333031163
1.57542,0,180,6.89665647974365
