"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.30433490791197
1.57542,0,-170,3.25248550817254
1.57542,0,-160,6.22141982975579
1.57542,0,-150,24.5713396021169
1.57542,0,-140,16.9480779562335
1.57542,0,-130,12.4378163500968
1.57542,0,-120,10.4114166010152
1.57542,0,-110,9.03402541413391
1.57542,0,-100,7.9179858111101
1.57542,0,-90,6.91556040107615
1.57542,0,-80,5.96705253449217
1.57542,0,-70,5.08516104784586
1.57542,0,-60,4.3388406154771
1.57542,0,-50,3.8404793294414
1.57542,0,-40,3.70390559601578
1.57542,0,-30,3.93171915428046
1.57542,0,-20,4.36328123995603
1.57542,0,-10,4.77903240333559
1.57542,0,0,5.01137510885448
1.57542,0,10,4.99429320046233
1.57542,0,20,4.77391899981912
1.57542,0,30,4.48542224674708
1.57542,0,40,4.29695717611777
1.57542,0,50,4.33338284746684
1.57542,0,60,4.62428074507036
1.57542,0,70,5.12401405786623
1.57542,0,80,5.7699337864532
1.57542,0,90,6.52074155205401
1.57542,0,100,7.37497485321876
1.57542,0,110,8.38104779648421
1.57542,0,120,9.65807632140196
1.57542,0,130,11.5797370611533
1.57542,0,140,15.996046665238
1.57542,0,150,24.6432290748094
1.57542,0,160,6.61078676536021
1.57542,0,170,4.03691932276626
1.57542,0,180,5.30433490791197
