"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.19784584960973
1.57542,0,-170,2.56217740493321
1.57542,0,-160,9.34623873542509
1.57542,0,-150,37.8784387600061
1.57542,0,-140,15.0261685569543
1.57542,0,-130,11.8028937179359
1.57542,0,-120,10.1615369764995
1.57542,0,-110,8.95236815605248
1.57542,0,-100,7.90742807059319
1.57542,0,-90,6.91064123244333
1.57542,0,-80,5.91265538694459
1.57542,0,-70,4.93126200794589
1.57542,0,-60,4.03288762933294
1.57542,0,-50,3.3265683481502
1.57542,0,-40,2.95854624267319
1.57542,0,-30,3.00468719760097
1.57542,0,-20,3.32973009124021
1.57542,0,-10,3.69082187381837
1.57542,0,0,3.90811758058615
1.57542,0,10,3.91735239330396
1.57542,0,20,3.76818067378561
1.57542,0,30,3.59701095989009
1.57542,0,40,3.56347902980692
1.57542,0,50,3.7604655897847
1.57542,0,60,4.17494437591955
1.57542,0,70,4.73998386074468
1.57542,0,80,5.39447651066524
1.57542,0,90,6.10538698224379
1.57542,0,100,6.87855545687831
1.57542,0,110,7.76266540116356
1.57542,0,120,8.84547569892179
1.57542,0,130,10.3602105357352
1.57542,0,140,13.4227543663907
1.57542,0,150,33.5686734731888
1.57542,0,160,8.52818900150979
1.57542,0,170,2.74967335559052
1.57542,0,180,3.19784584960973
