"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.71118530698238
1.57542,0,-170,3.29532725193568
1.57542,0,-160,7.7233318580819
1.57542,0,-150,35.3322762903644
1.57542,0,-140,15.7024296896751
1.57542,0,-130,12.2097840832192
1.57542,0,-120,10.5668578325165
1.57542,0,-110,9.39592047179244
1.57542,0,-100,8.39593832065987
1.57542,0,-90,7.44473962844736
1.57542,0,-80,6.49264929374231
1.57542,0,-70,5.55590879621025
1.57542,0,-60,4.69825906581183
1.57542,0,-50,4.02168904793357
1.57542,0,-40,3.65284243612146
1.57542,0,-30,3.65709218002564
1.57542,0,-20,3.93048776568051
1.57542,0,-10,4.25762362130891
1.57542,0,0,4.45642426395691
1.57542,0,10,4.45201103845161
1.57542,0,20,4.28873290663182
1.57542,0,30,4.10474895852455
1.57542,0,40,4.06664279639731
1.57542,0,50,4.27710635774918
1.57542,0,60,4.72910250756712
1.57542,0,70,5.35160384876713
1.57542,0,80,6.07233175773674
1.57542,0,90,6.84524773900754
1.57542,0,100,7.66312900586713
1.57542,0,110,8.56526738272091
1.57542,0,120,9.64671259639866
1.57542,0,130,11.2016260276106
1.57542,0,140,14.6824138250146
1.57542,0,150,34.6283010062631
1.57542,0,160,7.85384770670622
1.57542,0,170,4.15282948789592
1.57542,0,180,4.71118530698237
