"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.24494377356424
1.57542,0,-170,2.43795136564556
1.57542,0,-160,7.52859082288598
1.57542,0,-150,46.3111308638649
1.57542,0,-140,14.4941298835798
1.57542,0,-130,11.0815317768211
1.57542,0,-120,9.44478896852341
1.57542,0,-110,8.30539947390147
1.57542,0,-100,7.38118900775336
1.57542,0,-90,6.5511318643223
1.57542,0,-80,5.75017877400088
1.57542,0,-70,4.97413373148012
1.57542,0,-60,4.27174547780314
1.57542,0,-50,3.73717119203962
1.57542,0,-40,3.49057019486031
1.57542,0,-30,3.58527282181516
1.57542,0,-20,3.91072939264018
1.57542,0,-10,4.25900761200526
1.57542,0,0,4.45744508891094
1.57542,0,10,4.43531481527435
1.57542,0,20,4.23661132930055
1.57542,0,30,3.99953423844027
1.57542,0,40,3.90088763783011
1.57542,0,50,4.06595482086979
1.57542,0,60,4.50415496854585
1.57542,0,70,5.14364524880113
1.57542,0,80,5.90603711163424
1.57542,0,90,6.74692129600047
1.57542,0,100,7.67171013467198
1.57542,0,110,8.74028816872784
1.57542,0,120,10.0861370768553
1.57542,0,130,12.1273107289158
1.57542,0,140,17.0186199021717
1.57542,0,150,21.9856314922093
1.57542,0,160,6.25488792876418
1.57542,0,170,3.33821932367294
1.57542,0,180,4.24494377356424
