"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.23035415736696
1.57542,0,-170,2.97909713757136
1.57542,0,-160,5.86897678156348
1.57542,0,-150,23.762534276367
1.57542,0,-140,16.3574387778136
1.57542,0,-130,11.5923074736814
1.57542,0,-120,9.42969108929738
1.57542,0,-110,7.9791916739482
1.57542,0,-100,6.83810141133129
1.57542,0,-90,5.85539439981879
1.57542,0,-80,4.9739329894701
1.57542,0,-70,4.21937992743798
1.57542,0,-60,3.68667440172201
1.57542,0,-50,3.50182516435711
1.57542,0,-40,3.71980144585917
1.57542,0,-30,4.23619317381965
1.57542,0,-20,4.84747791412432
1.57542,0,-10,5.35149368830193
1.57542,0,0,5.60232505858528
1.57542,0,10,5.54489536053615
1.57542,0,20,5.22906273641171
1.57542,0,30,4.78925736344126
1.57542,0,40,4.39528797462541
1.57542,0,50,4.19218765430939
1.57542,0,60,4.25042894951942
1.57542,0,70,4.55882891590682
1.57542,0,80,5.0662346987296
1.57542,0,90,5.72958621322434
1.57542,0,100,6.5425408946705
1.57542,0,110,7.5469074904095
1.57542,0,120,8.85516003900478
1.57542,0,130,10.8424937431029
1.57542,0,140,15.3767624355064
1.57542,0,150,24.0344306667133
1.57542,0,160,6.1049602369434
1.57542,0,170,3.77261882605354
1.57542,0,180,5.23035415736696
