"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.51439470589148
1.57542,0,-170,3.89596393336655
1.57542,0,-160,12.8567479241391
1.57542,0,-150,21.9128333088825
1.57542,0,-140,14.5139355885881
1.57542,0,-130,13.0491185569164
1.57542,0,-120,12.2363280993127
1.57542,0,-110,11.4631330241531
1.57542,0,-100,10.6266812311582
1.57542,0,-90,9.67660762811571
1.57542,0,-80,8.60383956520723
1.57542,0,-70,7.45422014619663
1.57542,0,-60,6.29426961202656
1.57542,0,-50,5.18853840948491
1.57542,0,-40,4.20859709098088
1.57542,0,-30,3.44491012429043
1.57542,0,-20,2.97656581494015
1.57542,0,-10,2.7905568411821
1.57542,0,0,2.77335029047605
1.57542,0,10,2.83697033429398
1.57542,0,20,3.00571588695621
1.57542,0,30,3.36760619166648
1.57542,0,40,3.9627403420045
1.57542,0,50,4.74728508438134
1.57542,0,60,5.64740425676657
1.57542,0,70,6.60268118027168
1.57542,0,80,7.56804009411455
1.57542,0,90,8.50478336605054
1.57542,0,100,9.38896441740605
1.57542,0,110,10.2267018475602
1.57542,0,120,11.0454534225735
1.57542,0,130,11.9514183906646
1.57542,0,140,13.7076824545287
1.57542,0,150,23.2394084728059
1.57542,0,160,11.4870668876534
1.57542,0,170,3.88506143451754
1.57542,0,180,2.51439470589148
