"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.33688302398963
1.57542,0,-170,3.07005584903894
1.57542,0,-160,11.9465881392274
1.57542,0,-150,25.6744458426268
1.57542,0,-140,15.4773749552377
1.57542,0,-130,13.2504666050724
1.57542,0,-120,12.0012589328501
1.57542,0,-110,10.9696262736234
1.57542,0,-100,9.98175032487893
1.57542,0,-90,8.95881631054458
1.57542,0,-80,7.88136333784659
1.57542,0,-70,6.78541309645409
1.57542,0,-60,5.730658648034
1.57542,0,-50,4.78704002525272
1.57542,0,-40,4.04405033771081
1.57542,0,-30,3.59704433743802
1.57542,0,-20,3.46615017169055
1.57542,0,-10,3.53331847258898
1.57542,0,0,3.63018346214988
1.57542,0,10,3.66693860643861
1.57542,0,20,3.67628731698364
1.57542,0,30,3.77896571654831
1.57542,0,40,4.09014220549408
1.57542,0,50,4.632602248257
1.57542,0,60,5.3473043671334
1.57542,0,70,6.15898498084672
1.57542,0,80,7.0112525278642
1.57542,0,90,7.87075506193067
1.57542,0,100,8.72757887516691
1.57542,0,110,9.59017142434704
1.57542,0,120,10.4693164470443
1.57542,0,130,11.4336100755523
1.57542,0,140,13.0588133187586
1.57542,0,150,20.1231436792612
1.57542,0,160,12.5651549628559
1.57542,0,170,3.6104516557072
1.57542,0,180,2.33688302398963
