"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.15705086263237
1.57542,0,-170,2.73284592300749
1.57542,0,-160,9.30573167157868
1.57542,0,-150,36.239327570484
1.57542,0,-140,16.0944157347649
1.57542,0,-130,13.5603934323838
1.57542,0,-120,12.3097325421607
1.57542,0,-110,11.2990979825017
1.57542,0,-100,10.3188436111821
1.57542,0,-90,9.28988521843769
1.57542,0,-80,8.19486627966768
1.57542,0,-70,7.06924041701613
1.57542,0,-60,5.97153950928375
1.57542,0,-50,4.97097803271496
1.57542,0,-40,4.15745962874863
1.57542,0,-30,3.6332789888703
1.57542,0,-20,3.43689025400874
1.57542,0,-10,3.46556195836649
1.57542,0,0,3.55108320822712
1.57542,0,10,3.60031722708797
1.57542,0,20,3.6462967937327
1.57542,0,30,3.80711709319945
1.57542,0,40,4.1859914676078
1.57542,0,50,4.79404343825342
1.57542,0,60,5.57149721735485
1.57542,0,70,6.44697521738667
1.57542,0,80,7.36296081545731
1.57542,0,90,8.27908559506499
1.57542,0,100,9.18267370328624
1.57542,0,110,10.1020953494635
1.57542,0,120,11.1113336951822
1.57542,0,130,12.4461014705458
1.57542,0,140,15.3701930974732
1.57542,0,150,56.3211409927072
1.57542,0,160,8.62233724064794
1.57542,0,170,3.23292630957609
1.57542,0,180,3.15705086263237
