"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,8.50321402806598
1.57542,0,-170,5.54663202990914
1.57542,0,-160,4.05866492631246
1.57542,0,-150,20.2324239544069
1.57542,0,-140,14.4904439458914
1.57542,0,-130,9.22627555771545
1.57542,0,-120,6.87935010762147
1.57542,0,-110,5.37096991228571
1.57542,0,-100,4.29205731727486
1.57542,0,-90,3.53732305675921
1.57542,0,-80,3.10784424333344
1.57542,0,-70,3.06415931211921
1.57542,0,-60,3.42562934710497
1.57542,0,-50,4.11453748437279
1.57542,0,-40,5.01469272515073
1.57542,0,-30,6.00345518467827
1.57542,0,-20,6.93491372736115
1.57542,0,-10,7.63748264780552
1.57542,0,0,7.95512857103577
1.57542,0,10,7.8147565660747
1.57542,0,20,7.26587347843616
1.57542,0,30,6.45529149398743
1.57542,0,40,5.56266168774825
1.57542,0,50,4.75001487279774
1.57542,0,60,4.14653797648098
1.57542,0,70,3.84770504545665
1.57542,0,80,3.89891775722299
1.57542,0,90,4.28571486757828
1.57542,0,100,4.97770016650346
1.57542,0,110,5.99038891424378
1.57542,0,120,7.44640832246033
1.57542,0,130,9.82012793328625
1.57542,0,140,15.5337615387542
1.57542,0,150,18.930691366203
1.57542,0,160,5.43961937892856
1.57542,0,170,6.51737308733098
1.57542,0,180,8.50321402806598
