"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.98319682924337
1.57542,0,-170,2.30140667453382
1.57542,0,-160,9.25187943429229
1.57542,0,-150,29.5354177578481
1.57542,0,-140,13.5217188561491
1.57542,0,-130,10.6943299194554
1.57542,0,-120,9.28066441144829
1.57542,0,-110,8.24059931515164
1.57542,0,-100,7.33902407217094
1.57542,0,-90,6.4649472179173
1.57542,0,-80,5.56012417290988
1.57542,0,-70,4.63196081703129
1.57542,0,-60,3.73707308187864
1.57542,0,-50,2.97528747526985
1.57542,0,-40,2.50463114311378
1.57542,0,-30,2.46022500539549
1.57542,0,-20,2.74220876274629
1.57542,0,-10,3.08390527369513
1.57542,0,0,3.28372940862514
1.57542,0,10,3.26919388423412
1.57542,0,20,3.09131960715001
1.57542,0,30,2.90633461061839
1.57542,0,40,2.91524295538047
1.57542,0,50,3.23284791460924
1.57542,0,60,3.81840411635839
1.57542,0,70,4.56860017312917
1.57542,0,80,5.40257576906902
1.57542,0,90,6.27789034335379
1.57542,0,100,7.19483309630585
1.57542,0,110,8.19786769086819
1.57542,0,120,9.37533622273588
1.57542,0,130,10.9929168019607
1.57542,0,140,14.3876266048305
1.57542,0,150,43.4328112379303
1.57542,0,160,8.00493323072412
1.57542,0,170,2.80429319780703
1.57542,0,180,2.98319682924337
