"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.07527905112561
1.57542,0,-170,2.59300633628874
1.57542,0,-160,6.44400432566721
1.57542,0,-150,29.9152761090958
1.57542,0,-140,14.6345050165423
1.57542,0,-130,10.5617670482663
1.57542,0,-120,8.62187935522478
1.57542,0,-110,7.29155648771698
1.57542,0,-100,6.23273207268547
1.57542,0,-90,5.30703052073847
1.57542,0,-80,4.45261115969555
1.57542,0,-70,3.69239244260426
1.57542,0,-60,3.13150372863568
1.57542,0,-50,2.92518817541752
1.57542,0,-40,3.14977815434664
1.57542,0,-30,3.68163302531832
1.57542,0,-20,4.29592905250083
1.57542,0,-10,4.78948739515125
1.57542,0,0,5.02285343845457
1.57542,0,10,4.94510239691615
1.57542,0,20,4.60612101086773
1.57542,0,30,4.14033872095463
1.57542,0,40,3.72514770793196
1.57542,0,50,3.52267723101547
1.57542,0,60,3.61352645618452
1.57542,0,70,3.97387431980784
1.57542,0,80,4.53128848977446
1.57542,0,90,5.23117181555227
1.57542,0,100,6.06901321490961
1.57542,0,110,7.09890128336149
1.57542,0,120,8.45003047237675
1.57542,0,130,10.5200931236065
1.57542,0,140,15.2930743297325
1.57542,0,150,22.3288273008591
1.57542,0,160,5.61575112539942
1.57542,0,170,3.84972002147209
1.57542,0,180,5.07527905112561
