"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.21122385134903
1.57542,0,-170,3.62519444938326
1.57542,0,-160,6.82747830354717
1.57542,0,-150,29.929261025102
1.57542,0,-140,14.512050082582
1.57542,0,-130,10.5234513265344
1.57542,0,-120,8.69082860307609
1.57542,0,-110,7.47046943078802
1.57542,0,-100,6.5058165030364
1.57542,0,-90,5.64146963183126
1.57542,0,-80,4.80548096108307
1.57542,0,-70,4.0097829350436
1.57542,0,-60,3.33984303387164
1.57542,0,-50,2.94693159745616
1.57542,0,-40,2.97654388260212
1.57542,0,-30,3.38833167974204
1.57542,0,-20,3.95629133980089
1.57542,0,-10,4.44419108975616
1.57542,0,0,4.69228495647649
1.57542,0,10,4.64271414361718
1.57542,0,20,4.34727198121286
1.57542,0,30,3.95043597652828
1.57542,0,40,3.64274653806283
1.57542,0,50,3.58209657218135
1.57542,0,60,3.81342558831637
1.57542,0,70,4.27595962857178
1.57542,0,80,4.88555045173062
1.57542,0,90,5.58946675650194
1.57542,0,100,6.38416814525291
1.57542,0,110,7.32132511686415
1.57542,0,120,8.52760645849587
1.57542,0,130,10.3899687627626
1.57542,0,140,14.7023821056346
1.57542,0,150,26.1128881939478
1.57542,0,160,6.92071352168672
1.57542,0,170,4.11797441582774
1.57542,0,180,5.21122385134903
