"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,7.22801515903631
1.57542,0,-170,4.38264952792389
1.57542,0,-160,5.94098977336885
1.57542,0,-150,26.4703722230563
1.57542,0,-140,15.6436444206557
1.57542,0,-130,11.3165220584223
1.57542,0,-120,9.27293385891937
1.57542,0,-110,7.86871760313342
1.57542,0,-100,6.75864709089462
1.57542,0,-90,5.8199048941769
1.57542,0,-80,5.00434436252206
1.57542,0,-70,4.32994530372405
1.57542,0,-60,3.87093324077799
1.57542,0,-50,3.72706089995257
1.57542,0,-40,3.9459278920114
1.57542,0,-30,4.44600654911054
1.57542,0,-20,5.04525264817043
1.57542,0,-10,5.54499034390211
1.57542,0,0,5.794472840349
1.57542,0,10,5.73519282966868
1.57542,0,20,5.41727745321125
1.57542,0,30,4.97532981050057
1.57542,0,40,4.57397318323544
1.57542,0,50,4.34794457416782
1.57542,0,60,4.36189694195022
1.57542,0,70,4.61129530686606
1.57542,0,80,5.05802667102515
1.57542,0,90,5.66789986139035
1.57542,0,100,6.43548907975482
1.57542,0,110,7.39793406622241
1.57542,0,120,8.65931393002822
1.57542,0,130,10.5723942471124
1.57542,0,140,14.9158208689252
1.57542,0,150,24.3651038898389
1.57542,0,160,6.09481371334279
1.57542,0,170,5.65928000723214
1.57542,0,180,7.22801515903632
