"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.1971808225566
1.57542,0,-170,2.12696423174625
1.57542,0,-160,8.39786168298226
1.57542,0,-150,48.7096114374688
1.57542,0,-140,14.9640292418876
1.57542,0,-130,11.5296822157594
1.57542,0,-120,9.8873803414413
1.57542,0,-110,8.73671885095289
1.57542,0,-100,7.78302796850942
1.57542,0,-90,6.89030276345639
1.57542,0,-80,5.98413643565532
1.57542,0,-70,5.0581357890253
1.57542,0,-60,4.15662072341683
1.57542,0,-50,3.36674297799037
1.57542,0,-40,2.83031623541029
1.57542,0,-30,2.68487849509587
1.57542,0,-20,2.87672832417621
1.57542,0,-10,3.16370934023858
1.57542,0,0,3.33331218818256
1.57542,0,10,3.3013854343721
1.57542,0,20,3.11730314063797
1.57542,0,30,2.94568265066424
1.57542,0,40,2.99404512801067
1.57542,0,50,3.36046580314166
1.57542,0,60,3.97506041799402
1.57542,0,70,4.71742788036333
1.57542,0,80,5.5021278111142
1.57542,0,90,6.28926402232615
1.57542,0,100,7.08695824243383
1.57542,0,110,7.95448458007171
1.57542,0,120,9.00316628261411
1.57542,0,130,10.5339144699135
1.57542,0,140,14.0065077058327
1.57542,0,150,34.5756830341358
1.57542,0,160,7.3800645725252
1.57542,0,170,3.03633979210522
1.57542,0,180,3.1971808225566
