"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.48994067141144
1.57542,0,-170,2.74572821131177
1.57542,0,-160,7.59757781319085
1.57542,0,-150,38.0730934969159
1.57542,0,-140,14.6237075141562
1.57542,0,-130,10.9783158094847
1.57542,0,-120,9.21355496948108
1.57542,0,-110,7.96854944546041
1.57542,0,-100,6.94485312521968
1.57542,0,-90,6.01940616786514
1.57542,0,-80,5.13555500194311
1.57542,0,-70,4.3053117253567
1.57542,0,-60,3.59721068996697
1.57542,0,-50,3.12741245332119
1.57542,0,-40,3.02054524087763
1.57542,0,-30,3.27730060762666
1.57542,0,-20,3.7207812787519
1.57542,0,-10,4.1286544639337
1.57542,0,0,4.34164988442135
1.57542,0,10,4.29906271098059
1.57542,0,20,4.04446656064862
1.57542,0,30,3.70793671888755
1.57542,0,40,3.46189829499889
1.57542,0,50,3.44855110256715
1.57542,0,60,3.70895578428529
1.57542,0,70,4.18921195057149
1.57542,0,80,4.80903156040452
1.57542,0,90,5.51062970544734
1.57542,0,100,6.28188578207343
1.57542,0,110,7.16424953929026
1.57542,0,120,8.25233101496296
1.57542,0,130,9.82316580801975
1.57542,0,140,13.2303098830988
1.57542,0,150,44.8184983100106
1.57542,0,160,7.66240302885318
1.57542,0,170,4.06739542394045
1.57542,0,180,4.48994067141144
