"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.46772195702836
1.57542,0,-170,2.57723275757869
1.57542,0,-160,6.99429347827247
1.57542,0,-150,27.1926608177042
1.57542,0,-140,16.1646297154228
1.57542,0,-130,11.924934581298
1.57542,0,-120,10.00182834319
1.57542,0,-110,8.69575997611512
1.57542,0,-100,7.63284642751831
1.57542,0,-90,6.66103321378832
1.57542,0,-80,5.71028990930355
1.57542,0,-70,4.78638751653009
1.57542,0,-60,3.9574843183716
1.57542,0,-50,3.34991884083959
1.57542,0,-40,3.1219367183644
1.57542,0,-30,3.31602610903157
1.57542,0,-20,3.75223734977995
1.57542,0,-10,4.17688513223161
1.57542,0,0,4.40937792830631
1.57542,0,10,4.3828557986587
1.57542,0,20,4.14653263687615
1.57542,0,30,3.84580649161262
1.57542,0,40,3.672049767411
1.57542,0,50,3.77158881078338
1.57542,0,60,4.16362386602324
1.57542,0,70,4.76811250870862
1.57542,0,80,5.4943577150762
1.57542,0,90,6.28930462076859
1.57542,0,100,7.15330244452059
1.57542,0,110,8.14292518789751
1.57542,0,120,9.37945131176259
1.57542,0,130,11.2199436584976
1.57542,0,140,15.4243581108314
1.57542,0,150,25.7734742761619
1.57542,0,160,6.75259510182956
1.57542,0,170,3.74732027411184
1.57542,0,180,4.46772195702837
