"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.34385425349399
1.57542,0,-170,2.86445573441051
1.57542,0,-160,11.0465357875816
1.57542,0,-150,23.6662390037403
1.57542,0,-140,13.549380003143
1.57542,0,-130,11.2214167950121
1.57542,0,-120,9.93642197307143
1.57542,0,-110,8.90720725590522
1.57542,0,-100,7.95414920804178
1.57542,0,-90,6.99699021381211
1.57542,0,-80,6.00640515289822
1.57542,0,-70,5.00770337579978
1.57542,0,-60,4.0596793440317
1.57542,0,-50,3.24969402192049
1.57542,0,-40,2.71205701894228
1.57542,0,-30,2.57560453639725
1.57542,0,-20,2.77865820774101
1.57542,0,-10,3.07690259322043
1.57542,0,0,3.26167950877055
1.57542,0,10,3.2535669129199
1.57542,0,20,3.10617439771578
1.57542,0,30,2.98445033393114
1.57542,0,40,3.08332872649346
1.57542,0,50,3.48158858519512
1.57542,0,60,4.10776847136234
1.57542,0,70,4.85532165023681
1.57542,0,80,5.6541449946222
1.57542,0,90,6.47570102851163
1.57542,0,100,7.33471625610087
1.57542,0,110,8.29335188369821
1.57542,0,120,9.45788938357529
1.57542,0,130,11.0919459396045
1.57542,0,140,14.4421055618758
1.57542,0,150,51.6496760625917
1.57542,0,160,8.67236481091116
1.57542,0,170,3.34609731637038
1.57542,0,180,3.34385425349399
