"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.14984341614941
1.57542,0,-170,3.23456782044838
1.57542,0,-160,12.5782685093798
1.57542,0,-150,18.5704920497726
1.57542,0,-140,11.3592965437953
1.57542,0,-130,9.41493224689442
1.57542,0,-120,8.3356912269681
1.57542,0,-110,7.48967910527016
1.57542,0,-100,6.73560763971818
1.57542,0,-90,5.99585398828824
1.57542,0,-80,5.2229889625142
1.57542,0,-70,4.42322208630075
1.57542,0,-60,3.64945027728829
1.57542,0,-50,2.99978016980082
1.57542,0,-40,2.62412142043956
1.57542,0,-30,2.63304595481163
1.57542,0,-20,2.92377111774706
1.57542,0,-10,3.25441036239224
1.57542,0,0,3.43752188827189
1.57542,0,10,3.40395336818233
1.57542,0,20,3.20562117903304
1.57542,0,30,3.00153151706048
1.57542,0,40,2.9986753978319
1.57542,0,50,3.3151646229729
1.57542,0,60,3.90530649314965
1.57542,0,70,4.66033013249666
1.57542,0,80,5.50094831744408
1.57542,0,90,6.39247392628275
1.57542,0,100,7.34678793574338
1.57542,0,110,8.4266452005252
1.57542,0,120,9.75226037512206
1.57542,0,130,11.6392620684591
1.57542,0,140,15.523402399262
1.57542,0,150,35.8196136305266
1.57542,0,160,8.70197715814511
1.57542,0,170,3.28768281412304
1.57542,0,180,3.14984341614941
