"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.41690699082272
1.57542,0,-170,3.0497238137796
1.57542,0,-160,9.2315775628596
1.57542,0,-150,32.3661862752928
1.57542,0,-140,13.9674430891306
1.57542,0,-130,11.1600961420476
1.57542,0,-120,9.85477922350233
1.57542,0,-110,8.94103552961402
1.57542,0,-100,8.15141714929673
1.57542,0,-90,7.3535256612323
1.57542,0,-80,6.48430115363682
1.57542,0,-70,5.55042228736546
1.57542,0,-60,4.5964714144283
1.57542,0,-50,3.68918979307114
1.57542,0,-40,2.93582852848183
1.57542,0,-30,2.48862140336589
1.57542,0,-20,2.42009749610203
1.57542,0,-10,2.57032058290597
1.57542,0,0,2.70414981953687
1.57542,0,10,2.71212342646755
1.57542,0,20,2.64522650901776
1.57542,0,30,2.67645772942263
1.57542,0,40,2.97575722378459
1.57542,0,50,3.5602677459339
1.57542,0,60,4.32884414847373
1.57542,0,70,5.17845555294033
1.57542,0,80,6.03880374929937
1.57542,0,90,6.86807575184012
1.57542,0,100,7.6634726379219
1.57542,0,110,8.4781965275914
1.57542,0,120,9.42181746487793
1.57542,0,130,10.7692576615279
1.57542,0,140,13.8141271656969
1.57542,0,150,46.989614265644
1.57542,0,160,8.44681521026387
1.57542,0,170,3.46390167374821
1.57542,0,180,3.41690699082271
