"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.05532213770158
1.57542,0,-170,2.78703960876474
1.57542,0,-160,7.72230774295895
1.57542,0,-150,47.6212357257023
1.57542,0,-140,13.7780456459394
1.57542,0,-130,10.5672680576553
1.57542,0,-120,9.05953287175651
1.57542,0,-110,8.01356596452344
1.57542,0,-100,7.14386081254397
1.57542,0,-90,6.3188940174825
1.57542,0,-80,5.47347676801236
1.57542,0,-70,4.61559251520542
1.57542,0,-60,3.81095370020717
1.57542,0,-50,3.1779946859042
1.57542,0,-40,2.8785565788697
1.57542,0,-30,2.99016131546281
1.57542,0,-20,3.36063132813735
1.57542,0,-10,3.73535917534262
1.57542,0,0,3.92909327694022
1.57542,0,10,3.87494307545602
1.57542,0,20,3.6282884495835
1.57542,0,30,3.35188482724776
1.57542,0,40,3.25858534977137
1.57542,0,50,3.48367998163702
1.57542,0,60,3.9972047182143
1.57542,0,70,4.68737108924054
1.57542,0,80,5.46397536990091
1.57542,0,90,6.28359137838011
1.57542,0,100,7.15189894797118
1.57542,0,110,8.12808885180556
1.57542,0,120,9.34510839293114
1.57542,0,130,11.2044108873297
1.57542,0,140,15.6235760138658
1.57542,0,150,24.7146161225235
1.57542,0,160,6.9107771771582
1.57542,0,170,3.32825937147089
1.57542,0,180,4.05532213770157
