"Freq [GHz]","dB(S(1,1)) []"
1.55,-1.87454076690959
1.550005,-1.87498048709539
1.55001,-1.87542035652616
1.550015,-1.87586037526736
1.55002,-1.87630054338441
1.550025,-1.87674086094281
1.55003,-1.87718132800809
1.550035,-1.87762194464578
1.55004,-1.87806271092151
1.550045,-1.87850362690086
1.55005,-1.87894469264955
1.550055,-1.87938590823327
1.55006,-1.87982727371773
1.550065,-1.88026878916873
1.55007,-1.8807104546521
1.550075,-1.88115227023365
1.55008,-1.8815942359793
1.550085,-1.88203635195494
1.55009,-1.88247861822655
1.550095,-1.88292103486013
1.5501,-1.88336360192169
1.550105,-1.88380631947733
1.55011,-1.88424918759312
1.550115,-1.88469220633522
1.55012,-1.88513537576982
1.550125,-1.88557869596311
1.55013,-1.88602216698135
1.550135,-1.88646578889084
1.55014,-1.8869095617579
1.550145,-1.8873534856489
1.55015,-1.88779756063021
1.550155,-1.88824178676829
1.55016,-1.88868616412963
1.550165,-1.8891306927807
1.55017,-1.88957537278808
1.550175,-1.89002020421833
1.55018,-1.89046518713809
1.550185,-1.89091032161402
1.55019,-1.89135560771279
1.550195,-1.89180104550115
1.5502,-1.89224663504589
1.550205,-1.89269237641377
1.55021,-1.89313826967168
1.550215,-1.89358431488646
1.55022,-1.89403051212505
1.550225,-1.89447686145442
1.55023,-1.89492336294154
1.550235,-1.89537001665345
1.55024,-1.8958168226572
1.550245,-1.89626378101992
1.55025,-1.89671089180876
1.550255,-1.89715815509086
1.55026,-1.89760557093346
1.550265,-1.89805313940383
1.55027,-1.89850086056924
1.550275,-1.89894873449702
1.55028,-1.89939676125455
1.550285,-1.89984494090922
1.55029,-1.9002932735285
1.550295,-1.90074175917983
1.5503,-1.90119039793077
1.550305,-1.90163918984885
1.55031,-1.90208813500166
1.550315,-1.90253723345685
1.55032,-1.90298648528207
1.550325,-1.90343589054503
1.55033,-1.9038854493135
1.550335,-1.90433516165523
1.55034,-1.90478502763807
1.550345,-1.90523504732984
1.55035,-1.90568522079847
1.550355,-1.90613554811188
1.55036,-1.90658602933804
1.550365,-1.90703666454498
1.55037,-1.90748745380071
1.550375,-1.90793839717335
1.55038,-1.90838949473102
1.550385,-1.90884074654186
1.55039,-1.90929215267409
1.550395,-1.90974371319596
1.5504,-1.91019542817572
1.550405,-1.91064729768171
1.55041,-1.91109932178226
1.550415,-1.91155150054578
1.55042,-1.9120038340407
1.550425,-1.91245632233548
1.55043,-1.91290896549863
1.550435,-1.91336176359869
1.55044,-1.91381471670425
1.550445,-1.91426782488395
1.55045,-1.91472108820642
1.550455,-1.91517450674037
1.55046,-1.91562808055456
1.550465,-1.91608180971773
1.55047,-1.91653569429873
1.550475,-1.91698973436638
1.55048,-1.9174439299896
1.550485,-1.91789828123732
1.55049,-1.91835278817849
1.550495,-1.91880745088214
1.5505,-1.91926226941729
1.550505,-1.91971724385306
1.55051,-1.92017237425856
1.550515,-1.92062766070294
1.55052,-1.92108310325542
1.550525,-1.92153870198525
1.55053,-1.92199445696169
1.550535,-1.92245036825409
1.55054,-1.92290643593176
1.550545,-1.92336266006414
1.55055,-1.92381904072066
1.550555,-1.92427557797077
1.55056,-1.92473227188403
1.550565,-1.92518912252995
1.55057,-1.92564612997814
1.550575,-1.92610329429826
1.55058,-1.92656061555993
1.550585,-1.92701809383289
1.55059,-1.92747572918691
1.550595,-1.92793352169175
1.5506,-1.92839147141725
1.550605,-1.92884957843327
1.55061,-1.92930784280972
1.550615,-1.92976626461658
1.55062,-1.93022484392378
1.550625,-1.9306835808014
1.55063,-1.93114247531946
1.550635,-1.9316015275481
1.55064,-1.93206073755746
1.550645,-1.9325201054177
1.55065,-1.93297963119906
1.550655,-1.93343931497183
1.55066,-1.93389915680627
1.550665,-1.93435915677275
1.55067,-1.93481931494164
1.550675,-1.93527963138338
1.55068,-1.93574010616842
1.550685,-1.93620073936726
1.55069,-1.93666153105045
1.550695,-1.93712248128858
1.5507,-1.93758359015225
1.550705,-1.93804485771215
1.55071,-1.93850628403895
1.550715,-1.93896786920341
