"Freq [GHz]","dB(S(1,1)) []"
1.4,-0.651499985946426
1.40015,-0.652571061946161
1.4003,-0.653644753678844
1.40045,-0.654721069574273
1.4006,-0.655800018095955
1.40075,-0.656881607741255
1.4009,-0.657965847041575
1.40105,-0.65905274456251
1.4012,-0.660142308904028
1.40135,-0.661234548700603
1.4015,-0.662329472621439
1.40165,-0.663427089370575
1.4018,-0.66452740768711
1.40195,-0.66563043634534
1.4021,-0.666736184154946
1.40225,-0.667844659961159
1.4024,-0.668955872644933
1.40255,-0.670069831123131
1.4027,-0.671186544348686
1.40285,-0.672306021310791
1.403,-0.673428271035072
1.40315,-0.674553302583762
1.4033,-0.675681125055893
1.40345,-0.676811747587456
1.4036,-0.67794517935161
1.40375,-0.679081429558852
1.4039,-0.680220507457189
1.40405,-0.681362422332352
1.4042,-0.682507183507957
1.40435,-0.683654800345699
1.4045,-0.684805282245549
1.40465,-0.685958638645941
1.4048,-0.687114879023947
1.40495,-0.688274012895502
1.4051,-0.689436049815564
1.40525,-0.690600999378314
1.4054,-0.691768871217378
1.40555,-0.692939675005989
1.4057,-0.69411342045721
1.40585,-0.695290117324109
1.406,-0.696469775399992
1.40615,-0.697652404518567
1.4063,-0.698838014554179
1.40645,-0.700026615421987
1.4066,-0.701218217078185
1.40675,-0.702412829520206
1.4069,-0.703610462786923
1.40705,-0.704811126958864
1.4072,-0.706014832158424
1.40735,-0.707221588550058
1.4075,-0.708431406340517
1.40765,-0.709644295779046
1.4078,-0.710860267157605
1.40795,-0.712079330811083
1.4081,-0.713301497117512
1.40825,-0.714526776498298
1.4084,-0.715755179418422
1.40855,-0.716986716386683
1.4087,-0.718221397955894
1.40885,-0.719459234723133
1.409,-0.720700237329952
1.40915,-0.721944416462605
1.4093,-0.723191782852285
1.40945,-0.724442347275338
1.4096,-0.725696120553508
1.40975,-0.726953113554166
1.4099,-0.728213337190537
1.41005,-0.729476802421938
1.4102,-0.730743520254022
1.41035,-0.732013501739005
1.4105,-0.733286757975904
1.41065,-0.734563300110792
1.4108,-0.735843139337023
1.41095,-0.737126286895494
1.4111,-0.738412754074876
1.41125,-0.739702552211854
1.4114,-0.740995692691401
1.41155,-0.742292186947003
1.4117,-0.743592046460916
1.41185,-0.744895282764439
1.412,-0.746201907438126
1.41215,-0.747511932112089
1.4123,-0.748825368466218
1.41245,-0.750142228230469
1.4126,-0.751462523185092
1.41275,-0.752786265160932
1.4129,-0.754113466039657
1.41305,-0.755444137754044
1.4132,-0.756778292288246
1.41335,-0.758115941678043
1.4135,-0.759457098011135
1.41365,-0.7608017734274
1.4138,-0.762149980119173
1.41395,-0.763501730331517
1.4141,-0.764857036362504
1.41425,-0.766215910563491
1.4144,-0.7675783653394
1.41455,-0.768944413149007
1.4147,-0.77031406650522
1.41485,-0.771687337975364
1.415,-0.773064240181472
1.41515,-0.774444785800571
1.4153,-0.775828987564969
1.41545,-0.777216858262572
1.4156,-0.77860841073714
1.41575,-0.780003657888619
1.4159,-0.781402612673423
1.41605,-0.78280528810473
1.4162,-0.784211697252789
1.41635,-0.78562185324524
1.4165,-0.787035769267386
1.41665,-0.788453458562545
1.4168,-0.789874934432316
1.41695,-0.791300210236919
1.4171,-0.792729299395501
1.41725,-0.794162215386452
1.4174,-0.795598971747724
1.41755,-0.797039582077145
1.4177,-0.798484060032751
1.41785,-0.799932419333099
1.418,-0.801384673757612
1.41815,-0.802840837146877
1.4183,-0.804300923403001
1.41845,-0.805764946489942
1.4186,-0.807232920433821
1.41875,-0.808704859323286
1.4189,-0.810180777309832
1.41905,-0.81166068860815
1.4192,-0.813144607496473
