"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.96297746012434
1.57542,0,-170,1.95728383070188
1.57542,0,-160,8.08762134774719
1.57542,0,-150,29.389045454154
1.57542,0,-140,12.0334082382267
1.57542,0,-130,8.80757805762648
1.57542,0,-120,7.17441909792544
1.57542,0,-110,6.04932337008615
1.57542,0,-100,5.16035370774754
1.57542,0,-90,4.36446019141787
1.57542,0,-80,3.58044637458347
1.57542,0,-70,2.82095724263613
1.57542,0,-60,2.20906993359211
1.57542,0,-50,1.98893686816847
1.57542,0,-40,2.30722946950767
1.57542,0,-30,2.95026667558278
1.57542,0,-20,3.63084354529932
1.57542,0,-10,4.15175587780811
1.57542,0,0,4.39212380535955
1.57542,0,10,4.31079038387433
1.57542,0,20,3.95536160551957
1.57542,0,30,3.45547038352398
1.57542,0,40,3.00265119423995
1.57542,0,50,2.806703858569
1.57542,0,60,2.98358586400099
1.57542,0,70,3.47426555396009
1.57542,0,80,4.15032662148003
1.57542,0,90,4.92799915373759
1.57542,0,100,5.79348898018484
1.57542,0,110,6.79610890250102
1.57542,0,120,8.04816125200535
1.57542,0,130,9.86840036667255
1.57542,0,140,13.7021236964393
1.57542,0,150,35.2503250887915
1.57542,0,160,7.17327488498267
1.57542,0,170,2.99611754162941
1.57542,0,180,3.96297746012434
