"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.41805595590645
1.57542,0,-170,2.95830822070879
1.57542,0,-160,10.5236203407891
1.57542,0,-150,25.6744444362878
1.57542,0,-140,14.2981652361603
1.57542,0,-130,12.4232201499059
1.57542,0,-120,11.565386319859
1.57542,0,-110,10.8375265278111
1.57542,0,-100,10.0561905564346
1.57542,0,-90,9.1440677794785
1.57542,0,-80,8.09233889027758
1.57542,0,-70,6.95661610317434
1.57542,0,-60,5.8105737114695
1.57542,0,-50,4.72146932548707
1.57542,0,-40,3.76286810295239
1.57542,0,-30,3.03171714056446
1.57542,0,-20,2.61477206321136
1.57542,0,-10,2.48475209188459
1.57542,0,0,2.49217034317472
1.57542,0,10,2.52760982435293
1.57542,0,20,2.62399969086538
1.57542,0,30,2.9041934803409
1.57542,0,40,3.43561495893472
1.57542,0,50,4.16738837197275
1.57542,0,60,5.00349856991461
1.57542,0,70,5.86468401347409
1.57542,0,80,6.69404429062905
1.57542,0,90,7.45108778060169
1.57542,0,100,8.1263786084561
1.57542,0,110,8.76252472151733
1.57542,0,120,9.44811456967607
1.57542,0,130,10.4029557793363
1.57542,0,140,12.7690321321082
1.57542,0,150,30.4616437988481
1.57542,0,160,8.61461773049186
1.57542,0,170,2.92699066449286
1.57542,0,180,2.41805595590646
