"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.54690369967339
1.57542,0,-170,3.10302158524996
1.57542,0,-160,5.56895010436082
1.57542,0,-150,25.2078377636656
1.57542,0,-140,15.2558053751438
1.57542,0,-130,10.7160911736291
1.57542,0,-120,8.59642438974153
1.57542,0,-110,7.17350436064825
1.57542,0,-100,6.08311528815985
1.57542,0,-90,5.1880746845242
1.57542,0,-80,4.42221361735788
1.57542,0,-70,3.79048096216834
1.57542,0,-60,3.36816235655079
1.57542,0,-50,3.26936631378916
1.57542,0,-40,3.54878333404043
1.57542,0,-30,4.112093156679
1.57542,0,-20,4.76557877457737
1.57542,0,-10,5.30827026503674
1.57542,0,0,5.58753230843384
1.57542,0,10,5.53765030907467
1.57542,0,20,5.19815464400518
1.57542,0,30,4.69769733297726
1.57542,0,40,4.21031641849148
1.57542,0,50,3.90070652894672
1.57542,0,60,3.86773669866188
1.57542,0,70,4.11516776215598
1.57542,0,80,4.58729505515764
1.57542,0,90,5.23391514762463
1.57542,0,100,6.05032229610985
1.57542,0,110,7.09066825188865
1.57542,0,120,8.49903846944876
1.57542,0,130,10.7388310365241
1.57542,0,140,16.0947867537109
1.57542,0,150,20.4679556715728
1.57542,0,160,5.29059911473498
1.57542,0,170,3.67133310959361
1.57542,0,180,5.54690369967339
