"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.80685388676361
1.57542,0,-170,2.70139720153742
1.57542,0,-160,4.28386201332614
1.57542,0,-150,26.0703301557897
1.57542,0,-140,11.5420888870083
1.57542,0,-130,7.24964907468587
1.57542,0,-120,5.35345315009943
1.57542,0,-110,4.18564877344199
1.57542,0,-100,3.31934457189339
1.57542,0,-90,2.53064130546219
1.57542,0,-80,1.70010651568393
1.57542,0,-70,0.845844020712093
1.57542,0,-60,0.590917564671894
1.57542,0,-50,1.44690916855927
1.57542,0,-40,2.43925861494163
1.57542,0,-30,3.38496811104979
1.57542,0,-20,4.1836035150773
1.57542,0,-10,4.73100134925607
1.57542,0,0,4.9404727740864
1.57542,0,10,4.77620316432672
1.57542,0,20,4.27019101261959
1.57542,0,30,3.50849403436058
1.57542,0,40,2.59651680112021
1.57542,0,50,1.62737914258938
1.57542,0,60,0.678959008911549
1.57542,0,70,0.386903798190713
1.57542,0,80,1.20528986309044
1.57542,0,90,2.01413565651699
1.57542,0,100,2.80590497648556
1.57542,0,110,3.66714458465411
1.57542,0,120,4.75064620183805
1.57542,0,130,6.43695018747541
1.57542,0,140,10.2974232794143
1.57542,0,150,32.9752225974176
1.57542,0,160,4.46601185849597
1.57542,0,170,2.52234144343168
1.57542,0,180,4.80685388676361
