"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.27596152878722
1.57542,0,-170,7.00738239992647
1.57542,0,-160,21.7950169877586
1.57542,0,-150,15.1380139525522
1.57542,0,-140,15.1258185379282
1.57542,0,-130,17.7740837961505
1.57542,0,-120,19.9061797938916
1.57542,0,-110,20.7969256222021
1.57542,0,-100,20.2783829942931
1.57542,0,-90,18.6100309118755
1.57542,0,-80,16.3689934053851
1.57542,0,-70,14.0587045879973
1.57542,0,-60,11.9263441281603
1.57542,0,-50,10.0457173667858
1.57542,0,-40,8.4297842179681
1.57542,0,-30,7.0910962189655
1.57542,0,-20,6.0589027030264
1.57542,0,-10,5.37163904326326
1.57542,0,0,5.0603132170674
1.57542,0,10,5.13414661373907
1.57542,0,20,5.57432299613831
1.57542,0,30,6.33714801750848
1.57542,0,40,7.36519033162256
1.57542,0,50,8.60103690326953
1.57542,0,60,9.99297057802024
1.57542,0,70,11.4815852124458
1.57542,0,80,12.9666420312035
1.57542,0,90,14.2784297061016
1.57542,0,100,15.2057764781373
1.57542,0,110,15.5766881471124
1.57542,0,120,15.2582344511373
1.57542,0,130,14.135882971931
1.57542,0,140,12.6098581612395
1.57542,0,150,14.582814617629
1.57542,0,160,17.0409656361899
1.57542,0,170,6.13143217168381
1.57542,0,180,4.27596152878722
