"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,1.57245776450782
1.57542,0,-170,1.13528490141948
1.57542,0,-160,9.23781473996115
1.57542,0,-150,25.6170559851376
1.57542,0,-140,12.5459494483588
1.57542,0,-130,10.0781447615412
1.57542,0,-120,8.8825423151188
1.57542,0,-110,7.9844753173496
1.57542,0,-100,7.16062878806359
1.57542,0,-90,6.30358777660723
1.57542,0,-80,5.3604853566234
1.57542,0,-70,4.33869919236714
1.57542,0,-60,3.27868422396679
1.57542,0,-50,2.23869376773816
1.57542,0,-40,1.33908992737942
1.57542,0,-30,0.953972618627767
1.57542,0,-20,1.30636853729883
1.57542,0,-10,1.76157848704393
1.57542,0,0,1.99477236239503
1.57542,0,10,1.93384523555258
1.57542,0,20,1.62524818727174
1.57542,0,30,1.26519279564812
1.57542,0,40,1.28937695253591
1.57542,0,50,1.88261613436347
1.57542,0,60,2.7364285500014
1.57542,0,70,3.65145190368242
1.57542,0,80,4.54291794013114
1.57542,0,90,5.37299119642119
1.57542,0,100,6.14875249017333
1.57542,0,110,6.9283190275316
1.57542,0,120,7.80667052091231
1.57542,0,130,9.01234045829603
1.57542,0,140,11.684070494419
1.57542,0,150,29.4559511481374
1.57542,0,160,7.57290527298562
1.57542,0,170,1.15516813779508
1.57542,0,180,1.57245776450783
