"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.19741255168169
1.57542,0,-170,2.52046456835467
1.57542,0,-160,7.94342620382544
1.57542,0,-150,43.3084158300368
1.57542,0,-140,14.8234190722294
1.57542,0,-130,11.2236018489356
1.57542,0,-120,9.44364177441265
1.57542,0,-110,8.17745704580973
1.57542,0,-100,7.13877369525227
1.57542,0,-90,6.20750865457426
1.57542,0,-80,5.31977512770504
1.57542,0,-70,4.47489719130882
1.57542,0,-60,3.73063663448665
1.57542,0,-50,3.20140476854866
1.57542,0,-40,3.02968055402437
1.57542,0,-30,3.24458421664785
1.57542,0,-20,3.67164031006417
1.57542,0,-10,4.07194959053599
1.57542,0,0,4.27575626526808
1.57542,0,10,4.22307395273285
1.57542,0,20,3.96739670057972
1.57542,0,30,3.65513399992405
1.57542,0,40,3.47347585221605
1.57542,0,50,3.5598000008107
1.57542,0,60,3.92750272101119
1.57542,0,70,4.50071395351475
1.57542,0,80,5.19690114278599
1.57542,0,90,5.96577474921343
1.57542,0,100,6.80284668792091
1.57542,0,110,7.75714339113898
1.57542,0,120,8.94036296024082
1.57542,0,130,10.6657543515001
1.57542,0,140,14.3743086941216
1.57542,0,150,35.1689866640137
1.57542,0,160,7.66456277109778
1.57542,0,170,3.55496653426062
1.57542,0,180,4.19741255168168
