"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.52205713095297
1.57542,0,-170,0.302086803728152
1.57542,0,-160,7.95849241159465
1.57542,0,-150,33.0772712495698
1.57542,0,-140,13.2079331563005
1.57542,0,-130,10.305083731217
1.57542,0,-120,8.90955235392822
1.57542,0,-110,7.8916741782719
1.57542,0,-100,6.99881915323294
1.57542,0,-90,6.11630301578432
1.57542,0,-80,5.18516519037317
1.57542,0,-70,4.20489696373934
1.57542,0,-60,3.21314861335266
1.57542,0,-50,2.28467264948938
1.57542,0,-40,1.5979962998379
1.57542,0,-30,1.47711470696578
1.57542,0,-20,1.85907487476894
1.57542,0,-10,2.28851181703166
1.57542,0,0,2.51179348743125
1.57542,0,10,2.45367633920808
1.57542,0,20,2.15812749641002
1.57542,0,30,1.79668649995507
1.57542,0,40,1.69502037083328
1.57542,0,50,2.09341655814492
1.57542,0,60,2.83901494265278
1.57542,0,70,3.7174214817363
1.57542,0,80,4.61598620231379
1.57542,0,90,5.48333527027916
1.57542,0,100,6.31765363907525
1.57542,0,110,7.17158030751838
1.57542,0,120,8.1479612040377
1.57542,0,130,9.51776709928535
1.57542,0,140,12.6190429098178
1.57542,0,150,48.5300192753313
1.57542,0,160,6.38089002685963
1.57542,0,170,1.40587208270053
1.57542,0,180,2.52205713095298
