"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.07385823269249
1.57542,0,-170,3.39273016087282
1.57542,0,-160,8.75090445888694
1.57542,0,-150,40.8752575194024
1.57542,0,-140,14.0392076420679
1.57542,0,-130,10.5045091605121
1.57542,0,-120,8.74003849849285
1.57542,0,-110,7.52330332252711
1.57542,0,-100,6.55550050962955
1.57542,0,-90,5.70641867259036
1.57542,0,-80,4.91895435924803
1.57542,0,-70,4.21420113715572
1.57542,0,-60,3.67752342733054
1.57542,0,-50,3.42897596746946
1.57542,0,-40,3.54765007655395
1.57542,0,-30,3.97261281188006
1.57542,0,-20,4.52151369018588
1.57542,0,-10,4.99166133803622
1.57542,0,0,5.23069093293981
1.57542,0,10,5.17642990980442
1.57542,0,20,4.87188050338072
1.57542,0,30,4.44719289712098
1.57542,0,40,4.0742834480415
1.57542,0,50,3.90573152535921
1.57542,0,60,4.01447958179693
1.57542,0,70,4.38040740108532
1.57542,0,80,4.94177816765684
1.57542,0,90,5.65401344369842
1.57542,0,100,6.51945502957744
1.57542,0,110,7.59003580377589
1.57542,0,120,8.97368367880385
1.57542,0,130,11.0008422936254
1.57542,0,140,15.2818883983641
1.57542,0,150,28.848165947403
1.57542,0,160,7.71259612346494
1.57542,0,170,4.45311732208851
1.57542,0,180,5.07385823269248
