"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.08326404643109
1.57542,0,-170,1.9948424966249
1.57542,0,-160,5.36560561579658
1.57542,0,-150,25.1672340791963
1.57542,0,-140,14.411109328903
1.57542,0,-130,10.0367636387689
1.57542,0,-120,8.02703656991974
1.57542,0,-110,6.67820759007237
1.57542,0,-100,5.62682202355756
1.57542,0,-90,4.70744854384439
1.57542,0,-80,3.81981058133325
1.57542,0,-70,2.94765800848296
1.57542,0,-60,2.17185884670076
1.57542,0,-50,1.72743006162269
1.57542,0,-40,1.90376648461913
1.57542,0,-30,2.52459520912078
1.57542,0,-20,3.21252639671734
1.57542,0,-10,3.73401237747223
1.57542,0,0,3.96166450919625
1.57542,0,10,3.85738111581098
1.57542,0,20,3.47615975062103
1.57542,0,30,2.9593448875316
1.57542,0,40,2.5210572645693
1.57542,0,50,2.40031723344572
1.57542,0,60,2.69293181470363
1.57542,0,70,3.27759379745073
1.57542,0,80,4.00295124225535
1.57542,0,90,4.79195884915986
1.57542,0,100,5.64227288582058
1.57542,0,110,6.61586048125055
1.57542,0,120,7.84634827965987
1.57542,0,130,9.73182526951162
1.57542,0,140,14.1986833860717
1.57542,0,150,23.1065597531024
1.57542,0,160,5.18869075560453
1.57542,0,170,2.36659740516346
1.57542,0,180,4.08326404643109
