"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,1.84348890229895
1.57542,0,-170,3.80825059190005
1.57542,0,-160,14.3439736961909
1.57542,0,-150,18.9183861226092
1.57542,0,-140,14.1122328362324
1.57542,0,-130,13.2902864025502
1.57542,0,-120,12.741767942979
1.57542,0,-110,12.084570020625
1.57542,0,-100,11.2915508733878
1.57542,0,-90,10.3393603263284
1.57542,0,-80,9.23885062018924
1.57542,0,-70,8.05311366923413
1.57542,0,-60,6.8557741060451
1.57542,0,-50,5.70835698756885
1.57542,0,-40,4.67243131966584
1.57542,0,-30,3.82533696036682
1.57542,0,-20,3.24570341588683
1.57542,0,-10,2.95820336317559
1.57542,0,0,2.9063014818081
1.57542,0,10,3.02650687923078
1.57542,0,20,3.32215388784559
1.57542,0,30,3.83280947961787
1.57542,0,40,4.56520438609406
1.57542,0,50,5.48088047444402
1.57542,0,60,6.52622256320426
1.57542,0,70,7.64974751568917
1.57542,0,80,8.79731645070717
1.57542,0,90,9.90660916435811
1.57542,0,100,10.9205343810753
1.57542,0,110,11.8077984117729
1.57542,0,120,12.5605353971885
1.57542,0,130,13.2523594186327
1.57542,0,140,14.5875882379972
1.57542,0,150,22.8993429597008
1.57542,0,160,11.9813005645166
1.57542,0,170,3.65850749652791
1.57542,0,180,1.84348890229895
