"Freq [GHz]","dB(S(1,1)) []"
1.4,-0.646624755656373
1.40015,-0.64765541285027
1.4003,-0.648688476646597
1.40045,-0.649723954383715
1.4006,-0.650761853427343
1.40075,-0.651802181170697
1.4009,-0.652844945034589
1.40105,-0.653890152467583
1.4012,-0.65493781094609
1.40135,-0.655987927974509
1.4015,-0.65704051108534
1.40165,-0.658095567839335
1.4018,-0.659153105825597
1.40195,-0.660213132661722
1.4021,-0.661275655993924
1.40225,-0.662340683497167
1.4024,-0.663408222875286
1.40255,-0.66447828186114
1.4027,-0.665550868216707
1.40285,-0.666625989733249
1.403,-0.66770365423143
1.40315,-0.668783869561441
1.4033,-0.669866643603154
1.40345,-0.670951984266245
1.4036,-0.67203989949032
1.40375,-0.673130397245076
1.4039,-0.674223485530411
1.40405,-0.675319172376578
1.4042,-0.676417465844323
1.40435,-0.677518374025013
1.4045,-0.678621905040789
1.40465,-0.679728067044687
1.4048,-0.680836868220808
1.40495,-0.68194831678444
1.4051,-0.683062420982194
1.40525,-0.684179189092171
1.4054,-0.68529862942409
1.40555,-0.686420750319433
1.4057,-0.687545560151597
1.40585,-0.688673067326036
1.406,-0.689803280280416
1.40615,-0.690936207484754
1.4063,-0.692071857441566
1.40645,-0.693210238686032
1.4066,-0.694351359786127
1.40675,-0.695495229342781
1.4069,-0.696641855990041
1.40705,-0.697791248395203
1.4072,-0.698943415258984
1.40735,-0.700098365315676
1.4075,-0.701256107333285
1.40765,-0.702416650113703
1.4078,-0.703580002492857
1.40795,-0.704746173340884
1.4081,-0.705915171562262
1.40825,-0.707087006095992
1.4084,-0.708261685915742
1.40855,-0.709439220030038
1.4087,-0.710619617482382
1.40885,-0.711802887351461
1.409,-0.712989038751273
1.40915,-0.714178080831328
1.4093,-0.715370022776774
1.40945,-0.716564873808602
1.4096,-0.717762643183796
1.40975,-0.718963340195494
1.4099,-0.720166974173171
1.41005,-0.721373554482811
1.4102,-0.722583090527071
1.41035,-0.723795591745456
1.4105,-0.725011067614485
1.41065,-0.726229527647885
1.4108,-0.727450981396752
1.41095,-0.72867543844972
1.4111,-0.729902908433163
1.41125,-0.731133401011357
1.4114,-0.73236692588665
1.41155,-0.733603492799659
1.4117,-0.734843111529457
1.41185,-0.736085791893733
1.412,-0.737331543748994
1.41215,-0.738580376990733
1.4123,-0.739832301553636
1.41245,-0.741087327411751
1.4126,-0.742345464578687
1.41275,-0.743606723107788
1.4129,-0.744871113092335
1.41305,-0.746138644665742
1.4132,-0.747409328001731
1.41335,-0.748683173314536
1.4135,-0.749960190859097
1.41365,-0.751240390931239
1.4138,-0.752523783867903
1.41395,-0.753810380047312
1.4141,-0.755100189889171
1.41425,-0.756393223854894
1.4144,-0.757689492447777
1.41455,-0.758989006213195
1.4147,-0.760291775738839
1.41485,-0.761597811654894
1.415,-0.762907124634242
1.41515,-0.764219725392689
1.4153,-0.76553562468915
1.41545,-0.766854833325874
1.4156,-0.768177362148643
1.41575,-0.769503222046993
