"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.0468240553676521,-0.0467300560768168,-0.0465257503594318,-0.0467872038774857
1.00033333333333,-0.0468506550800383,-0.0467566271093548,-0.0465519573478025,-0.04681372029659
1.00066666666667,-0.046877322182448,-0.0467832655571003,-0.0465782307177262,-0.0468403039057575
1.001,-0.0469040568214588,-0.0468099715666256,-0.0466045706126184,-0.046866954850767
1.00133333333333,-0.0469308591441194,-0.0468367452849661,-0.0466309771763402,-0.0468936732778612
1.00166666666667,-0.0469577292979361,-0.0468635868596258,-0.0466574505532057,-0.046920459333739
1.002,-0.0469846674308876,-0.046890496438569,-0.046683990887985,-0.0469473131655711
1.00233333333333,-0.0470116736914148,-0.0469174741702353,-0.0467105983259104,-0.046974234920987
1.00266666666667,-0.0470387482284331,-0.0469445202035315,-0.0467372730126672,-0.0470012247480861
1.003,-0.0470658911913288,-0.046971634687835,-0.0467640150943987,-0.0470282827954398
1.00333333333333,-0.047093102729959,-0.0469988177730017,-0.046790824717717,-0.047055409212083
1.00366666666667,-0.0471203829946585,-0.0470260696093546,-0.0468177020296894,-0.0470826041475277
1.004,-0.0471477321362346,-0.0470533903477011,-0.0468446471778549,-0.0471098677517583
1.00433333333333,-0.0471751503059793,-0.0470807801393203,-0.0468716603102144,-0.0471372001752322
1.00466666666667,-0.0472026376556544,-0.0471082391359789,-0.0468987415752349,-0.0471646015688833
1.005,-0.0472301943375141,-0.0471357674899171,-0.0469258911218608,-0.0471920720841302
1.00533333333333,-0.0472578205042844,-0.0471633653538628,-0.0469531090994996,-0.0472196118728621
1.00566666666667,-0.0472855163091834,-0.0471910328810291,-0.0469803956580315,-0.0472472210874578
1.006,-0.047313281905915,-0.0472187702251159,-0.0470077509478211,-0.0472748998807767
1.00633333333333,-0.0473411174486665,-0.0472465775403083,-0.0470351751196953,-0.0473026484061624
1.00666666666667,-0.0473690230921186,-0.047274454981283,-0.0470626683249642,-0.0473304668174436
1.007,-0.0473969989914424,-0.04730240270321,-0.0470902307154197,-0.0473583552689418
1.00733333333333,-0.0474250453023034,-0.0473304208617486,-0.0471178624433331,-0.0473863139154634
1.00766666666667,-0.0474531621808563,-0.0473585096130603,-0.0471455636614565,-0.0474143429123128
1.008,-0.0474813497837592,-0.0473866691137952,-0.0471733345230274,-0.0474424424152831
1.00833333333333,-0.0475096082681664,-0.0474148995211083,-0.047201175181767,-0.0474706125806598
1.00866666666667,-0.0475379377917266,-0.0474432009926472,-0.0472290857918896,-0.0474988535652351
1.009,-0.0475663385125965,-0.0474715736865721,-0.0472570665080903,-0.0475271655262919
1.00933333333333,-0.047594810589435,-0.047500017761536,-0.0472851174855595,-0.0475555486216106
1.00966666666667,-0.0476233541814043,-0.0475285333767066,-0.0473132388799848,-0.0475840030094812
1.01,-0.0476519694481744,-0.0475571206917537,-0.0473414308475403,-0.0476125288486971
1.01033333333333,-0.0476806565499197,-0.0475857798668544,-0.0473696935448955,-0.047641126298553
1.01066666666667,-0.0477094156473363,-0.0476145110626996,-0.0473980271292279,-0.0476697955188495
1.011,-0.0477382469016156,-0.0476433144404942,-0.0474264317582026,-0.0476985366699023
1.01133333333333,-0.0477671504744818,-0.0476721901619532,-0.0474549075899945,-0.0477273499125332
1.01166666666667,-0.0477961265281571,-0.0477011383893112,-0.0474834547832721,-0.047756235408077
1.012,-0.0478251752253955,-0.0477301592853171,-0.0475120734972188,-0.0477851933183883
1.01233333333333,-0.04785429672946,-0.0477592530132462,-0.0475407638915142,-0.0478142238058259
1.01266666666667,-0.0478834912041393,-0.047788419736886,-0.0475695261263569,-0.0478433270332821
1.013,-0.0479127588137441,-0.0478176596205536,-0.0475983603624465,-0.0478725031641517
1.01333333333333,-0.0479420997231135,-0.0478469728290899,-0.0476272667609988,-0.0479017523623715
1.01366666666667,-0.0479715140976068,-0.0478763595278604,-0.0476562454837406,-0.0479310747923789
1.014,-0.0480010021031157,-0.0479058198827673,-0.0476852966929134,-0.0479604706191566
