"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.0453778524891776,-0.0454379990287096,-0.0451608104649958,-0.0453694830912833
1.00033333333333,-0.0454028164614097,-0.0454632340665329,-0.0451856747288702,-0.0453944630680322
1.00066666666667,-0.0454278466399918,-0.0454885359061622,-0.0452106048075435,-0.0454195091408505
1.001,-0.0454529431652758,-0.0455139046906342,-0.04523560084166,-0.0454446214504918
1.00133333333333,-0.0454781061780966,-0.0455393405634652,-0.045260662972345,-0.045469800138182
1.00166666666667,-0.0455033358197606,-0.0455648436686622,-0.045285791341197,-0.0454950453456279
1.002,-0.0455286322320532,-0.0455904141507133,-0.0453109860902877,-0.0455203572150127
1.00233333333333,-0.0455539955572457,-0.0456160521546013,-0.0453362473621771,-0.0455457358889996
1.00266666666667,-0.0455794259380879,-0.0456417578257952,-0.0453615752998941,-0.0455711815107321
1.003,-0.0456049235178112,-0.0456675313102578,-0.0453869700469567,-0.0455966942238386
1.00333333333333,-0.0456304884401404,-0.0456933727544466,-0.04541243174737,-0.0456222741724353
1.00366666666667,-0.0456561208492761,-0.0457192823053179,-0.0454379605456181,-0.04564792150112
1.004,-0.0456818208899236,-0.0457452601103151,-0.0454635565866778,-0.0456736363549868
1.00433333333333,-0.0457075887072608,-0.0457713063173947,-0.0454892200160083,-0.0456994188796063
1.00466666666667,-0.0457334244469707,-0.0457974210750055,-0.0455149509795672,-0.0457252692210555
1.005,-0.0457593282552257,-0.0458236045320977,-0.0455407496238033,-0.0457511875258967
1.00533333333333,-0.0457853002786966,-0.045849856838133,-0.045566616095652,-0.0457771739411925
1.00566666666667,-0.0458113406645472,-0.045876178143072,-0.0455925505425528,-0.0458032286144949
1.006,-0.0458374495604422,-0.0459025685973875,-0.0456185531124395,-0.0458293516938613
1.00633333333333,-0.0458636271145507,-0.0459290283520602,-0.0456446239537441,-0.0458555433278516
1.00666666666667,-0.0458898734755395,-0.0459555575585868,-0.0456707632154048,-0.0458818036655149
1.007,-0.0459161887925803,-0.045982156368968,-0.0456969710468588,-0.0459081328564178
1.00733333333333,-0.0459425732153532,-0.0460088249357284,-0.0457232475980429,-0.0459345310506291
1.00766666666667,-0.0459690268940486,-0.0460355634119034,-0.0457495930194083,-0.0459609983987189
1.008,-0.0459955499793591,-0.0460623719510495,-0.0457760074619128,-0.045987535051776
1.00833333333333,-0.046022142622497,-0.0460892507072454,-0.0458024910770207,-0.0460141411613906
1.00866666666667,-0.0460488049751759,-0.0461161998350913,-0.0458290440167099,-0.0460408168796726
1.009,-0.0460755371896391,-0.0461432194897076,-0.0458556664334697,-0.0460675623592428
1.00933333333333,-0.0461023394186338,-0.0461703098267447,-0.0458823584803066,-0.0460943777532383
1.00966666666667,-0.0461292118154381,-0.0461974710023824,-0.0459091203107476,-0.0461212632153174
1.01,-0.0461561545338367,-0.0462247031733234,-0.045935952078832,-0.0461482188996521
1.01033333333333,-0.0461831677281486,-0.0462520064968058,-0.0459628539391235,-0.0461752449609423
1.01066666666667,-0.046210251553207,-0.0462793811306013,-0.0459898260467041,-0.0462023415544133
1.011,-0.0462374061643772,-0.0463068272330219,-0.0460168685571836,-0.0462295088358037
1.01133333333333,-0.0462646317175508,-0.0463343449629065,-0.0460439816267005,-0.0462567469613913
1.01166666666667,-0.0462919283691474,-0.046361934479636,-0.046071165411917,-0.0462840560879798
1.012,-0.0463192962761218,-0.0463895959431382,-0.0460984200700267,-0.0463114363728984
1.01233333333333,-0.046346735595953,-0.0464173295138795,-0.0461257457587503,-0.046338887974017
1.01266666666667,-0.0463742464866657,-0.0464451353528695,-0.0461531426363552,-0.0463664110497358
1.013,-0.0464018291068168,-0.0464730136216672,-0.0461806108616272,-0.0463940057589908
1.01333333333333,-0.046429483615503,-0.0465009644823778,-0.0462081505939017,-0.0464216722612582
1.01366666666667,-0.0464572101723581,-0.0465289880976627,-0.0462357619930455,-0.046449410716555
1.014,-0.0464850089375628,-0.0465570846307245,-0.0462634452194746,-0.0464772212854408
1.01433333333333,-0.0465128800718413,-0.0465852542453339,-0.0462912004341433,-0.0465051041290137
1.01466666666667,-0.046540823736464,-0.0466134971058104,-0.0463190277985497,-0.0465330594089231
1.015,-0.0465688400932488,-0.0466418133770293,-0.0463469274747397,-0.0465610872873683
1.01533333333333,-0.0465969293045654,-0.0466702032244341,-0.0463748996253116,-0.0465891879270905
1.01566666666667,-0.0466250915333352,-0.0466986668140249,-0.0464029444134107,-0.0466173614913953
1.016,-0.0466533269430323,-0.0467272043123653,-0.0464310620027358,-0.0466456081441252
1.01633333333333,-0.0466816356976923,-0.046755815886593,-0.0464592525575415,-0.0466739280496962
1.01666666666667,-0.0467100179619004,-0.0467845017044064,-0.0464875162426349,-0.0467023213730689
1.017,-0.0467384739008095,-0.0468132619340781,-0.0465158532233943,-0.0467307882797706
1.01733333333333,-0.0467670036801316,-0.0468420967444508,-0.0465442636657381,-0.046759328935887
1.01766666666667,-0.0467956074661445,-0.0468710063049439,-0.0465727477361706,-0.0467879435080661
1.018,-0.0468242854256865,-0.0468999907855504,-0.0466013056017419,-0.0468166321635296
1.01833333333333,-0.0468530377261738,-0.046929050356847,-0.0466299374300783,-0.0468453950700604
1.01866666666667,-0.0468818645355815,-0.0469581851899891,-0.0466586433893755,-0.046874232396007
1.019,-0.0469107660224685,-0.0469873954567114,-0.0466874236483925,-0.0469031443102999
1.01933333333333,-0.0469397423559583,-0.0470166813293386,-0.0467162783764675,-0.046932130982436
