"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.0468186678609425,-0.0468766400685998,-0.0466701976747535,-0.0466994406151922
1.00033333333333,-0.0468462287693624,-0.0469042738917123,-0.0466972205640155,-0.0467266107113686
1.00066666666667,-0.0468738585555611,-0.0469319767330934,-0.046724310985456,-0.0467538486718668
1.001,-0.0469015573732748,-0.0469597487465054,-0.0467514690875204,-0.0467811546465993
1.00133333333333,-0.046929325376728,-0.0469875900861976,-0.04677869501913,-0.0468085287859535
1.00166666666667,-0.0469571627206306,-0.0470155009069023,-0.0468059889296629,-0.0468359712407808
1.002,-0.0469850695601686,-0.0470434813638329,-0.0468333509689701,-0.0468634821624141
1.00233333333333,-0.0470130460510259,-0.0470715316127008,-0.0468607812873696,-0.0468910617026551
1.00266666666667,-0.0470410923493691,-0.0470996518096942,-0.0468882800356462,-0.0469187100137775
1.003,-0.0470692086118562,-0.0471278421115025,-0.0469158473650664,-0.0469464272485374
1.00333333333333,-0.0470973949956395,-0.0471561026753015,-0.0469434834273644,-0.0469742135601696
1.00366666666667,-0.0471256516583607,-0.0471844336587644,-0.0469711883747504,-0.0470020691023886
1.004,-0.0471539787581658,-0.0472128352200636,-0.046998962359911,-0.0470299940293885
1.00433333333333,-0.0471823764536871,-0.0472413075178582,-0.0470268055360186,-0.0470579884958519
1.00466666666667,-0.0472108449040652,-0.047269850711319,-0.0470547180567174,-0.0470860526569411
1.005,-0.0472393842689348,-0.0472984649601142,-0.0470827000761359,-0.0471141866683136
1.00533333333333,-0.0472679947084389,-0.0473271504244134,-0.0471107517488924,-0.0471423906861086
1.00566666666667,-0.0472966763832195,-0.0473559072648901,-0.0471388732300817,-0.0471706648669597
1.006,-0.0473254294544309,-0.0473847356427291,-0.0471670646752931,-0.0471990093679871
1.00633333333333,-0.0473542540837255,-0.0474136357196172,-0.0471953262406042,-0.0472274243468139
1.00666666666667,-0.0473831504332775,-0.0474426076577553,-0.0472236580825783,-0.0472559099615528
1.007,-0.0474121186657644,-0.0474716516198562,-0.0472520603582761,-0.047284466370818
1.00733333333333,-0.0474411589443784,-0.0475007677691497,-0.0472805332252457,-0.0473130937337147
1.00766666666667,-0.0474702714328241,-0.0475299562693698,-0.0473090768415422,-0.0473417922098575
1.008,-0.0474994562953295,-0.0475592172847772,-0.0473376913657056,-0.0473705619593611
1.00833333333333,-0.0475287136966387,-0.0475885509801516,-0.0473663769567837,-0.0473994031428405
1.00866666666667,-0.04755804380201,-0.0476179575207913,-0.0473951337743188,-0.0474283159214238
1.009,-0.0475874467772328,-0.0476474370725119,-0.0474239619783624,-0.0474573004567391
1.00933333333333,-0.047616922788615,-0.0476769898016663,-0.0474528617294661,-0.0474863569109347
1.00966666666667,-0.0476464720029908,-0.0477066158751214,-0.0474818331886878,-0.0475154854466552
1.01,-0.0476760945877252,-0.0477363154602797,-0.0475108765175953,-0.0475446862270736
1.01033333333333,-0.0477057907107091,-0.0477660887250706,-0.0475399918782629,-0.0475739594158664
1.01066666666667,-0.0477355605403716,-0.047795935837956,-0.0475691794332784,-0.0476033051772378
1.011,-0.0477654042456639,-0.0478258569679313,-0.0475984393457451,-0.0476327236758961
1.01133333333333,-0.0477953219960797,-0.0478558522845316,-0.0476277717792761,-0.0476622150770853
1.01166666666667,-0.0478253139616508,-0.0478859219578188,-0.0476571768980064,-0.0476917795465575
1.012,-0.047855380312944,-0.0479160661584098,-0.0476866548665811,-0.0477214172506002
1.01233333333333,-0.0478855212210693,-0.0479462850574503,-0.0477162058501733,-0.0477511283560221
1.01266666666667,-0.0479157368576794,-0.0479765788266314,-0.0477458300144814,-0.0477809130301574
1.013,-0.0479460273949692,-0.0480069476381937,-0.0477755275257182,-0.0478107714408721
