"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.0462097802302212,-0.0460416561854894,-0.0460374617703922,-0.0462190039882701
1.00033333333333,-0.046236839419021,-0.0460685658618238,-0.0460645540109163,-0.0462463414129525
1.00066666666667,-0.0462639652266603,-0.046095541939836,-0.0460917125508419,-0.0462737459485379
1.001,-0.046291157811833,-0.04612258457724,-0.0461189375491272,-0.0463012177562179
1.00133333333333,-0.0463184173337309,-0.0461496939322476,-0.046146229165225,-0.0463287569976883
1.00166666666667,-0.0463457439520387,-0.0461768701635549,-0.0461735875590795,-0.0463563638351359
1.002,-0.0463731378269376,-0.0462041134303569,-0.0462010128911396,-0.0463840384312718
1.00233333333333,-0.0464005991191142,-0.0462314238923469,-0.0462285053223406,-0.0464117809492995
1.00266666666667,-0.0464281279897494,-0.0462588017097127,-0.0462560650141283,-0.0464395915529321
1.003,-0.046455724600529,-0.0462862470431427,-0.0462836921284429,-0.0464674704063984
1.00333333333333,-0.0464833891136406,-0.0463137600538277,-0.0463113868277331,-0.0464954176744351
1.00366666666667,-0.0465111216917874,-0.0463413409034626,-0.0463391492749457,-0.0465234335222933
1.004,-0.046538922498169,-0.0463689897542452,-0.0463669796335423,-0.0465515181157458
1.00433333333333,-0.0465667916965032,-0.0463967067688839,-0.0463948780674892,-0.0465796716210732
1.00466666666667,-0.0465947294510129,-0.0464244921105941,-0.0464228447412654,-0.0466078942050865
1.005,-0.0466227359264434,-0.0464523459430998,-0.0464508798198617,-0.0466361860351046
1.00533333333333,-0.0466508112880479,-0.0464802684306428,-0.0464789834687786,-0.0466645472789832
1.00566666666667,-0.0466789557016011,-0.0465082597379745,-0.0465071558540422,-0.046692978105098
1.006,-0.0467071693333962,-0.046536320030363,-0.0465353971421893,-0.046721478682348
1.00633333333333,-0.0467354523502434,-0.0465644494735989,-0.046563707500279,-0.0467500491801685
1.00666666666667,-0.0467638049194827,-0.0465926482339894,-0.0465920870958922,-0.0467786897685194
1.007,-0.0467922272089752,-0.0466209164783642,-0.0466205360971342,-0.0468074006178985
1.00733333333333,-0.0468207193871082,-0.0466492543740767,-0.0466490546726357,-0.0468361818993332
1.00766666666667,-0.0468492816228012,-0.0466776620890044,-0.0466776429915549,-0.0468650337843931
1.008,-0.0468779140854975,-0.0467061397915545,-0.0467063012235773,-0.0468939564451818
1.00833333333333,-0.0469066169451824,-0.0467346876506634,-0.0467350295389209,-0.0469229500543512
1.00866666666667,-0.0469353903723675,-0.046763305835796,-0.0467638281083448,-0.0469520147850844
1.009,-0.0469642345381069,-0.0467919945169602,-0.0467926971031275,-0.0469811508111165
1.00933333333333,-0.0469931496139886,-0.0468207538646856,-0.0468216366950976,-0.0470103583067286
1.00966666666667,-0.0470221357721401,-0.0468495840500495,-0.0468506470566192,-0.0470396374467519
1.01,-0.0470511931852367,-0.04687848524466,-0.0468797283605952,-0.0470689884065654
1.01033333333333,-0.0470803220264941,-0.0469074576206747,-0.0469088807804729,-0.0470984113620993
1.01066666666667,-0.047109522469672,-0.0469365013507879,-0.0469381044902483,-0.0471279064898416
1.011,-0.0471387946890849,-0.0469656166082426,-0.0469673996644599,-0.0471574739668388
1.01133333333333,-0.0471681388595964,-0.046994803566827,-0.0469967664781949,-0.0471871139706897
1.01166666666667,-0.0471975551566123,-0.0470240624008762,-0.0470262051070945,-0.0472168266795578
1.012,-0.047227043756105,-0.0470533932852842,-0.0470557157273521,-0.047246612272174
1.01233333333333,-0.0472566048345941,-0.0470827963954902,-0.0470852985157154,-0.0472764709278261
1.01266666666667,-0.0472862385691665,-0.047112271907491,-0.0471149536494887,-0.0473064028263678
1.013,-0.0473159451374633,-0.0471418199978404,-0.0471446813065423,-0.0473364081482349
1.01333333333333,-0.0473457247176874,-0.04717144084365,-0.047174481665292,-0.0473664870744184
1.01366666666667,-0.047375577488611,-0.0472011346225959,-0.0472043549047349,-0.0473966397864942
1.014,-0.0474055036295676,-0.0472309015129154,-0.0472343012044171,-0.047426866466606
1.01433333333333,-0.0474355033204588,-0.047260741693412,-0.0472643207444678,-0.0474571672974802
1.01466666666667,-0.0474655767417659,-0.0472906553434532,-0.0472944137055753,-0.0474875424624182
1.015,-0.047495724074533,-0.0473206426429771,-0.0473245802689995,-0.0475179921453127
1.01533333333333,-0.0475259455003825,-0.0473507037725009,-0.0473548206165806,-0.0475485165306225
1.01566666666667,-0.0475562412015154,-0.0473808389131021,-0.0473851349307292,-0.0475791158034117
1.016,-0.0475866113607118,-0.0474110482464478,-0.0474155233944337,-0.0476097901493194
1.01633333333333,-0.047617056161324,-0.0474413319547704,-0.0474459861912666,-0.0476405397545835
1.01666666666667,-0.0476475757873065,-0.0474716902208901,-0.047476523505377,-0.0476713648060292
1.017,-0.0476781704231792,-0.0475021232282068,-0.0475071355215051,-0.047702265491076
1.01733333333333,-0.0477088402540646,-0.0475326311607075,-0.0475378224249687,-0.0477332419977451
1.01766666666667,-0.0477395854656647,-0.0475632142029576,-0.0475685844016854,-0.047764294514653
1.018,-0.0477704062442797,-0.0475938725401209,-0.0475994216381535,-0.0477954232310164
1.01833333333333,-0.0478013027768038,-0.047624606357944,-0.0476303343214691,-0.0478266283366645
1.01866666666667,-0.0478322752507225,-0.0476554158427741,-0.0476613226393227,-0.0478579100220187
1.019,-0.0478633238541262,-0.0476863011815442,-0.0476923867800036,-0.0478892684781213
1.01933333333333,-0.0478944487757034,-0.0477172625617926,-0.0477235269323963,-0.0479207038966164
1.01966666666667,-0.0479256502047465,-0.0477483001716545,-0.0477547432859915,-0.0479522164697619
1.02,-0.0479569283311492,-0.0477794141998642,-0.0477860360308863,-0.0479838063904362
1.02033333333333,-0.0479882833454196,-0.0478106048357629,-0.0478174053577762,-0.0480154738521299
1.02066666666667,-0.0480197154386681,-0.0478418722692986,-0.0478488514579706,-0.048047219048952
1.021,-0.0480512248026255,-0.0478732166910273,-0.0478803745233885,-0.0480790421756438
1.02133333333333,-0.0480828116296297,-0.04790463829211,-0.0479119747465626,-0.048110943427551
1.02166666666667,-0.0481144761126382,-0.0479361372643301,-0.0479436523206397,-0.048142923000667
1.022,-0.0481462184452283,-0.0479677138000781,-0.0479754074393861,-0.0481749810915992
1.02233333333333,-0.0481780388215958,-0.047999368092367,-0.0480072402971886,-0.0482071178975932
1.02266666666667,-0.0482099374365623,-0.0480311003348285,-0.048039151089052,-0.0482393336165282
1.023,-0.0482419144855785,-0.048062910721718,-0.0480711400106084,-0.0482716284469166
1.02333333333333,-0.0482739701647124,-0.0480947994479083,-0.0481032072581186,-0.0483040025879083
1.02366666666667,-0.0483061046706758,-0.048126766708908,-0.0481353530284687,-0.0483364562392973
1.024,-0.0483383182008042,-0.048158812700848,-0.0481675775191824,-0.0483689896015189
1.02433333333333,-0.0483706109530706,-0.0481909376204975,-0.0481998809284127,-0.0484016028756537
1.02466666666667,-0.04840298312609,-0.0482231416652524,-0.0482322634549462,-0.0484342962634322
1.025,-0.04843543491911,-0.0482554250331499,-0.0482647252982155,-0.0484670699672322
1.02533333333333,-0.0484679665320294,-0.0482877879228615,-0.0482972666582896,-0.0484999241900847
1.02566666666667,-0.0485005781653813,-0.0483202305337018,-0.0483298877358867,-0.0485328591356802
1.026,-0.0485332700203547,-0.0483527530656318,-0.0483625887323604,-0.0485658750083637
1.02633333333333,-0.048566042298784,-0.0483853557192547,-0.0483953698497193,-0.0485989720131397
1.02666666666667,-0.0485988952031585,-0.0484180386958227,-0.0484282312906277,-0.048632150355674
1.027,-0.0486318289366217,-0.0484508021972352,-0.0484611732583947,-0.0486654102423049
1.02733333333333,-0.0486648437029699,-0.0484836464260517,-0.0484941959569889,-0.0486987518800277
1.02766666666667,-0.0486979397066656,-0.0485165715854845,-0.048527299591035,-0.0487321754765193
1.028,-0.048731117152825,-0.0485495778793992,-0.0485604843658225,-0.0487656812401192
1.02833333333333,-0.0487643762472373,-0.048582665512326,-0.048593750487301,-0.0487992693798509
1.02866666666667,-0.0487977171963552,-0.0486158346894619,-0.0486270981620858,-0.0488329401054081
1.029,-0.0488311402072987,-0.0486490856166584,-0.04866052759746,-0.0488666936271733
1.02933333333333,-0.0488646454878621,-0.0486824185004498,-0.0486940390013813,-0.0489005301562035
1.02966666666667,-0.0488982332465155,-0.0487158335480259,-0.0487276325824745,-0.0489344499042491
1.03,-0.0489319036924017,-0.0487493309672598,-0.0487613085500455,-0.048968453083739
1.03033333333333,-0.0489656570353481,-0.0487829109666945,-0.0487950671140771,-0.0490025399078053
1.03066666666667,-0.0489994934858614,-0.0488165737555554,-0.0488289084852298,-0.0490367105902616
1.031,-0.0490334132551389,-0.0488503195437455,-0.0488628328748542,-0.0490709653456277
1.03133333333333,-0.0490674165550537,-0.0488841485418543,-0.0488968404949797,-0.0491053043891127
1.03166666666667,-0.0491015035981779,-0.0489180609611508,-0.048930931558328,-0.0491397279366386
1.032,-0.0491356745977769,-0.0489520570136005,-0.0489651062783142,-0.0491742362048191
1.03233333333333,-0.0491699297678049,-0.0489861369118521,-0.0489993648690445,-0.0492088294109835
1.03266666666667,-0.0492042693229207,-0.0490203008692537,-0.0490337075453208,-0.0492435077731671
1.033,-0.0492386934784789,-0.0490545490998506,-0.0490681345226479,-0.0492782715101177
1.03333333333333,-0.0492732024505428,-0.0490888818183805,-0.0491026460172269,-0.0493131208412966
1.03366666666667,-0.0493077964558723,-0.0491232992402872,-0.04913724224597,-0.049348055986889
1.034,-0.0493424757119431,-0.0491578015817204,-0.0491719234264934,-0.0493830771677903
1.03433333333333,-0.0493772404369456,-0.0491923890595303,-0.0492066897771234,-0.0494181846056294
1.03466666666667,-0.0494120908497749,-0.0492270618912857,-0.0492415415168946,-0.0494533785227539
1.035,-0.0494470271700503,-0.0492618202952608,-0.0492764788655699,-0.0494886591422423
1.03533333333333,-0.0494820496181056,-0.0492966644904447,-0.0493115020436166,-0.0495240266879038
