"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.0479636769097712,-0.0478623580836721,-0.0477105553962454,-0.0478538199049015
1.00033333333333,-0.0479923225824782,-0.0478909095167738,-0.0477390466030298,-0.0478824723434105
1.00066666666667,-0.0480210398737537,-0.0479195323220847,-0.0477676090704177,-0.0479111964885604
1.001,-0.048049828942712,-0.0479482266577838,-0.0477962429567861,-0.0479399925001543
1.00133333333333,-0.0480786899489691,-0.0479769926825531,-0.0478249484209981,-0.0479688605384985
1.00166666666667,-0.048107623052648,-0.0480058305555676,-0.0478537256224307,-0.0479978007644044
1.002,-0.0481366284143701,-0.0480347404365168,-0.0478825747209619,-0.0480268133391957
1.00233333333333,-0.0481657061952796,-0.0480637224855802,-0.0479114958769705,-0.0480558984247088
1.00266666666667,-0.0481948565570163,-0.0480927768634599,-0.047940489251344,-0.0480850561832808
1.003,-0.0482240796617331,-0.0481219037313468,-0.0479695550054843,-0.0481142867777755
1.00333333333333,-0.0482533756721086,-0.0481511032509603,-0.0479986933012923,-0.0481435903715588
1.00366666666667,-0.0482827447513199,-0.0481803755845194,-0.0480279043011922,-0.0481729671285276
1.004,-0.0483121870630757,-0.0482097208947581,-0.0480571881681189,-0.0482024172130878
1.00433333333333,-0.048341702771594,-0.0482391393449255,-0.0480865450655215,-0.0482319407901693
1.00466666666667,-0.0483712920416117,-0.0482686310987925,-0.0481159751573642,-0.0482615380252246
1.005,-0.0484009550383985,-0.0482981963206394,-0.04814547860814,-0.0482912090842314
1.00533333333333,-0.0484306919277382,-0.0483278351752732,-0.0481750555828539,-0.0483209541336911
1.00566666666667,-0.0484605028759471,-0.0483575478280198,-0.0482047062470377,-0.048350773340633
1.006,-0.0484903880498628,-0.0483873344447332,-0.0482344307667462,-0.04838066687262
1.00633333333333,-0.0485203476168564,-0.0484171951917861,-0.0482642293085657,-0.0484106348977449
1.00666666666667,-0.0485503817448346,-0.0484471302360871,-0.0482941020396049,-0.0484406775846329
1.007,-0.0485804906022283,-0.0484771397450686,-0.0483240491275056,-0.0484707951024482
1.00733333333333,-0.0486106743580086,-0.0485072238866918,-0.0483540707404436,-0.0485009876208847
1.00766666666667,-0.0486409331816855,-0.0485373828294577,-0.0483841670471236,-0.0485312553101805
1.008,-0.0486712672433038,-0.0485676167424007,-0.0484143382167935,-0.0485615983411204
1.00833333333333,-0.0487016767134494,-0.0485979257950854,-0.0484445844192332,-0.0485920168850219
1.00866666666667,-0.0487321617632562,-0.0486283101576234,-0.048474905824767,-0.048622511113753
1.009,-0.0487627225643944,-0.0486587700006605,-0.0485053026042528,-0.0486530811997269
1.00933333333333,-0.0487933592890868,-0.0486893054953906,-0.0485357749291,-0.0486837273159055
1.00966666666667,-0.0488240721101045,-0.0487199168135504,-0.0485663229712615,-0.048714449635802
1.01,-0.0488548612007642,-0.0487506041274151,-0.0485969469032357,-0.0487452483334818
1.01033333333333,-0.0488857267349408,-0.0487813676098153,-0.0486276468980732,-0.0487761235835678
1.01066666666667,-0.0489166688870587,-0.0488122074341368,-0.0486584231293693,-0.0488070755612332
1.011,-0.0489476878320986,-0.0488431237743044,-0.0486892757712813,-0.0488381044422124
1.01133333333333,-0.0489787837456072,-0.0488741168048076,-0.0487202049985123,-0.0488692104028049
1.01166666666667,-0.0490099568036769,-0.0489051867006856,-0.0487512109863321,-0.0489003936198645
1.012,-0.049041207182974,-0.0489363336375389,-0.0487822939105601,-0.0489316542708143
1.01233333333333,-0.049072535060726,-0.0489675577915211,-0.0488134539475837,-0.0489629925336432
1.01266666666667,-0.0491039406147218,-0.0489988593393601,-0.0488446912743498,-0.0489944085869094
1.013,-0.0491354240233259,-0.0490302384583369,-0.0488760060683719,-0.0490259026097379
1.01333333333333,-0.0491669854654663,-0.0490616953263008,-0.0489073985077292,-0.0490574747818291
1.01366666666667,-0.0491986251206469,-0.0490932301216693,-0.0489388687710665,-0.049089125283455
1.014,-0.0492303431689454,-0.0491248430234316,-0.0489704170376059,-0.0491208542954697
1.01433333333333,-0.0492621397910119,-0.0491565342111443,-0.0490020434871393,-0.0491526619992982
1.01466666666667,-0.0492940151680761,-0.0491883038649438,-0.0490337483000337,-0.0491845485769542
1.015,-0.0493259694819516,-0.0492201521655328,-0.0490655316572329,-0.0492165142110254
1.01533333333333,-0.0493580029150357,-0.0492520792942005,-0.0490973937402607,-0.0492485590846904
1.01566666666667,-0.049390115650299,-0.0492840854328172,-0.0491293347312207,-0.0492806833817151
1.016,-0.0494223078713075,-0.0493161707638252,-0.0491613548128002,-0.0493128872864466
1.01633333333333,-0.0494545797622141,-0.0493483354702575,-0.0491934541682696,-0.0493451709838323
1.01666666666667,-0.0494869315077641,-0.0493805797357348,-0.0492256329814925,-0.0493775346594086
1.017,-0.049519363293289,-0.0494129037444608,-0.0492578914369148,-0.0494099784993081
1.01733333333333,-0.0495518753047215,-0.0494453076812356,-0.0492902297195807,-0.0494425026902544
1.01766666666667,-0.0495844677285919,-0.0494777917314424,-0.049322648015121,-0.0494751074195802
1.018,-0.0496171407520224,-0.0495103560810687,-0.0493551465097702,-0.0495077928752132
1.01833333333333,-0.0496498945627395,-0.0495430009166917,-0.0493877253903505,-0.0495405592456899
1.01866666666667,-0.0496827293490771,-0.0495757264254923,-0.0494203848442953,-0.0495734067201477
1.019,-0.0497156452999716,-0.0496085327952478,-0.0494531250596328,-0.0496063354883334
1.01933333333333,-0.0497486426049679,-0.0496414202143411,-0.0494859462249944,-0.0496393457406059
1.01966666666667,-0.0497817214542173,-0.0496743888717604,-0.0495188485296269,-0.0496724376679363
1.02,-0.0498148820384883,-0.0497074389570976,-0.0495518321633757,-0.0497056114619085
1.02033333333333,-0.0498481245491557,-0.0497405706605587,-0.0495848973167013,-0.0497388673147279
1.02066666666667,-0.0498814491782246,-0.0497737841729574,-0.0496180441806795,-0.0497722054192088
1.021,-0.0499148561183034,-0.0498070796857291,-0.0496512729469976,-0.0498056259687973
1.02133333333333,-0.0499483455626315,-0.0498404573909113,-0.0496845838079589,-0.0498391291575604
1.02166666666667,-0.0499819177050667,-0.049873917481174,-0.0497179769564938,-0.0498727151801846
1.022,-0.0500155727400946,-0.0499074601497969,-0.0497514525861451,-0.0499063842319972
1.02233333333333,-0.0500493108628251,-0.0499410855906897,-0.0497850108910884,-0.0499401365089406
1.02266666666667,-0.0500831322690021,-0.0499747939983821,-0.0498186520661187,-0.0499739722075991
1.023,-0.0501170371550003,-0.050008585568036,-0.0498523763066666,-0.0500078915251937
1.02333333333333,-0.0501510257178266,-0.0500424604954383,-0.049886183808786,-0.0500418946595739
1.02366666666667,-0.0501850981551256,-0.0500764189770081,-0.0499200747691688,-0.0500759818092383
1.024,-0.050219254665184,-0.0501104612098021,-0.0499540493851425,-0.0501101531733178
1.02433333333333,-0.0502534954469231,-0.0501445873915084,-0.0499881078546648,-0.0501444089515969
1.02466666666667,-0.0502878206999172,-0.0501787977204575,-0.0500222503763479,-0.0501787493444988
1.025,-0.0503222306243791,-0.0502130923956172,-0.0500564771494341,-0.0502131745531004
1.02533333333333,-0.0503567254211707,-0.0502474716166028,-0.0500907883738142,-0.0502476847791263
1.02566666666667,-0.0503913052918091,-0.0502819355836744,-0.0501251842500278,-0.0502822802249586
1.026,-0.0504259704384565,-0.0503164844977331,-0.0501596649792612,-0.0503169610936292
1.02633333333333,-0.0504607210639413,-0.0503511185603395,-0.0501942307633554,-0.050351727588837
1.02666666666667,-0.0504955573717418,-0.0503858379737019,-0.0502288818047989,-0.0503865799149321
1.027,-0.0505304795659946,-0.050420642940684,-0.0502636183067485,-0.0504215182769354
1.02733333333333,-0.0505654878515087,-0.0504555336648085,-0.0502984404730081,-0.0504565428805316
1.02766666666667,-0.0506005824337469,-0.0504905103502563,-0.0503333485080505,-0.0504916539320666
1.028,-0.050635763518849,-0.05052557320187,-0.0503683426170053,-0.0505268516385638
