"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.26395463435184
1.57542,0,-170,1.82281451859648
1.57542,0,-160,8.14526157510548
1.57542,0,-150,45.4664007986682
1.57542,0,-140,14.5270692477489
1.57542,0,-130,10.8758974326794
1.57542,0,-120,9.09251394342916
1.57542,0,-110,7.83777889407287
1.57542,0,-100,6.80568785945306
1.57542,0,-90,5.86576874276592
1.57542,0,-80,4.94703716404594
1.57542,0,-70,4.04745115780245
1.57542,0,-60,3.23511015117794
1.57542,0,-50,2.65975728746053
1.57542,0,-40,2.5224699006538
1.57542,0,-30,2.84139078488044
1.57542,0,-20,3.36131824992433
1.57542,0,-10,3.81230288995299
1.57542,0,0,4.03180889918228
1.57542,0,10,3.96919635184131
1.57542,0,20,3.68156921516472
1.57542,0,30,3.32067658870587
1.57542,0,40,3.09275161155622
1.57542,0,50,3.15964468711649
1.57542,0,60,3.53066693569197
1.57542,0,70,4.10347576439877
1.57542,0,80,4.78016841482489
1.57542,0,90,5.51234846000549
1.57542,0,100,6.30591748066186
1.57542,0,110,7.21939053464026
1.57542,0,120,8.37083605066397
1.57542,0,130,10.0957953518212
1.57542,0,140,13.9625360440719
1.57542,0,150,30.4905300635344
1.57542,0,160,6.86448864033123
1.57542,0,170,2.63022422197963
1.57542,0,180,3.26395463435185
