"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.6997335712106
1.57542,0,-170,0.637534648271697
1.57542,0,-160,9.64261021337257
1.57542,0,-150,21.1558388326
1.57542,0,-140,11.5023172518626
1.57542,0,-130,9.3869749678044
1.57542,0,-120,8.33211993550027
1.57542,0,-110,7.51302649985664
1.57542,0,-100,6.73411582208431
1.57542,0,-90,5.9143827828676
1.57542,0,-80,5.02733351952479
1.57542,0,-70,4.09984038148006
1.57542,0,-60,3.19731980823767
1.57542,0,-50,2.43351169758733
1.57542,0,-40,2.00906121900819
1.57542,0,-30,2.08458103430379
1.57542,0,-20,2.47632196663884
1.57542,0,-10,2.86519256644692
1.57542,0,0,3.05781410083419
1.57542,0,10,2.99337973008394
1.57542,0,20,2.72986177229621
1.57542,0,30,2.44255022712205
1.57542,0,40,2.38584187609794
1.57542,0,50,2.71386677112803
1.57542,0,60,3.34775928766594
1.57542,0,70,4.1414248321505
1.57542,0,80,5.00494346174901
1.57542,0,90,5.902523186616
1.57542,0,100,6.8463322856152
1.57542,0,110,7.90262055350636
1.57542,0,120,9.20244933165684
1.57542,0,130,11.0994679024187
1.57542,0,140,15.2950161294122
1.57542,0,150,26.4454055888675
1.57542,0,160,6.40701860056948
1.57542,0,170,1.72491883648524
1.57542,0,180,2.6997335712106
