"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.70175251315818
1.57542,0,-170,2.66930228590028
1.57542,0,-160,6.87887927517213
1.57542,0,-150,32.066870317039
1.57542,0,-140,14.4066613539394
1.57542,0,-130,10.3495020766064
1.57542,0,-120,8.36339535964373
1.57542,0,-110,6.98984518468254
1.57542,0,-100,5.90560911597798
1.57542,0,-90,4.97429081189653
1.57542,0,-80,4.12535988966734
1.57542,0,-70,3.36575551682505
1.57542,0,-60,2.78593019356296
1.57542,0,-50,2.54995067556688
1.57542,0,-40,2.7676199731277
1.57542,0,-30,3.31857781532092
1.57542,0,-20,3.95909933947667
1.57542,0,-10,4.47593501579348
1.57542,0,0,4.72608706854542
1.57542,0,10,4.65459944547504
1.57542,0,20,4.30384260613257
1.57542,0,30,3.80055915751452
1.57542,0,40,3.32565078221437
1.57542,0,50,3.06896988367726
1.57542,0,60,3.14693984456116
1.57542,0,70,3.53542948524659
1.57542,0,80,4.13156859276062
1.57542,0,90,4.85292256594176
1.57542,0,100,5.67272953439979
1.57542,0,110,6.61680667119475
1.57542,0,120,7.76311209378734
1.57542,0,130,9.36957132050896
1.57542,0,140,12.6616518908876
1.57542,0,150,37.8410523052434
1.57542,0,160,7.76750842729266
1.57542,0,170,3.68056165473963
1.57542,0,180,4.70175251315818
