"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.3015753747561
1.57542,0,-170,1.89361592037018
1.57542,0,-160,6.85973412068602
1.57542,0,-150,31.8481353404494
1.57542,0,-140,11.4467912259801
1.57542,0,-130,8.35093497373655
1.57542,0,-120,6.93676781146885
1.57542,0,-110,5.98711765943669
1.57542,0,-100,5.19796197533398
1.57542,0,-90,4.43521658395875
1.57542,0,-80,3.63649090779685
1.57542,0,-70,2.82226921041938
1.57542,0,-60,2.11649755694595
1.57542,0,-50,1.80290174153654
1.57542,0,-40,2.11428724035004
1.57542,0,-30,2.80203001615448
1.57542,0,-20,3.52383116236027
1.57542,0,-10,4.06766174638191
1.57542,0,0,4.30753619495743
1.57542,0,10,4.19946044079087
1.57542,0,20,3.79205596968984
1.57542,0,30,3.22174522399048
1.57542,0,40,2.69704026573716
1.57542,0,50,2.46056127691851
1.57542,0,60,2.64377326761564
1.57542,0,70,3.1503410550094
1.57542,0,80,3.82034873962618
1.57542,0,90,4.56951664693825
1.57542,0,100,5.40202487512455
1.57542,0,110,6.40426400201921
1.57542,0,120,7.75421244699142
1.57542,0,130,9.91946695864575
1.57542,0,140,15.0816834030899
1.57542,0,150,20.8932203862188
1.57542,0,160,5.41499574585893
1.57542,0,170,3.20827927194641
1.57542,0,180,4.3015753747561
